datetime,total_load_kw,base_load_kw,solar_pv_kw,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,hour,month
2022-11-05 17:00:00,146.95662447982343,130.41683877837994,6.0567620431958655,25.6,59,6.2,0.0,889.4,17,11
2022-11-06 16:00:00,131.00578763790335,121.1519515811342,13.689984881745051,25.1,60,15.3,0.7,890.1,16,11
2022-11-09 19:00:00,145.85504734985653,132.27779745590283,0.013468339249406,24.0,64,11.4,0.0,889.3,19,11
2022-11-10 11:00:00,152.76995876177074,143.20627396414002,100.1735167180454,24.4,63,11.0,0.2,893.1,11,11
2022-11-13 10:00:00,205.5340068050442,180.10436895792336,158.23602604961457,22.6,78,2.4,0.0,895.5,10,11
2022-11-15 18:00:00,129.89506533931035,112.56729865388004,9.77917822562122,24.9,64,9.2,0.0,889.3,18,11
2022-11-16 22:00:00,108.08949154293556,102.54627228704572,0.0150479592848302,19.5,91,0.4,0.0,891.1,22,11
2022-11-17 08:00:00,184.722263424641,163.03873606047685,78.51576210182768,18.4,96,1.6,0.0,891.9,8,11
2022-11-18 08:00:00,151.82977237298084,125.25840179183471,23.556873588280613,18.9,95,4.5,0.0,891.9,8,11
2022-11-18 19:00:00,142.8207635375999,134.46266137858424,0.0132189255596022,20.9,82,7.6,0.0,889.8,19,11
2022-11-19 14:00:00,167.84335824296096,159.62151909647477,98.39586221291702,27.5,49,8.5,0.0,890.8,14,11
2022-11-20 13:00:00,148.54904775132414,127.61800148929812,116.24440468265772,27.6,53,6.5,0.0,892.1,13,11
2022-11-23 19:00:00,137.63395644443978,127.11152542320318,0.0133020634562034,20.1,93,3.2,0.9,890.2,19,11
2022-11-24 00:00:00,104.02158275331222,100.95612222983011,0.0032423779674496,18.8,97,6.6,1.3,892.1,0,11
2022-11-24 06:00:00,111.93708817603331,111.49645732404656,0.5674992822002825,18.2,98,2.5,0.0,890.5,6,11
2022-11-24 14:00:00,141.3901266128852,117.04020062892508,110.51287809096604,27.4,54,8.3,0.0,891.3,14,11
2022-11-24 17:00:00,132.5912273260896,122.63471596701788,61.274375690966075,27.1,50,6.5,0.0,889.2,17,11
2022-11-25 10:00:00,126.0358041790793,118.2566743319949,90.68972743904853,25.1,58,10.5,0.0,893.3,10,11
2022-11-25 17:00:00,108.6954836712622,102.7028209463459,51.609013245792,28.4,44,6.0,0.0,888.6,17,11
2022-11-27 19:00:00,159.2259489844459,150.93901286492093,0.0131357876630009,21.5,84,9.1,0.0,887.6,19,11
2022-11-28 08:00:00,159.40652449586386,148.24343284341788,51.004434461707554,20.2,91,5.4,0.0,889.7,8,11
2022-12-01 00:00:00,96.35590764401162,84.11792612640778,0.0138008908358111,20.0,93,8.4,0.0,889.6,0,12
2022-12-05 00:00:00,83.88547256751062,83.1126226807052,0.0132189255596022,20.5,72,3.9,0.0,890.3,0,12
2022-12-05 08:00:00,135.62783899945106,134.14457578618774,45.05425520195452,20.8,74,3.0,0.0,892.0,8,12
2022-12-06 17:00:00,133.59511742754995,120.67839812209333,57.21425337254635,28.7,39,7.3,0.0,889.5,17,12
2022-12-07 19:00:00,131.39030040968424,123.6366938968564,0.0139671666290136,26.5,44,7.9,0.0,888.7,19,12
2022-12-07 22:00:00,120.91542426530356,112.31896575673206,0.014715407698425,22.3,72,8.3,0.0,890.1,22,12
2022-12-10 20:00:00,134.29281065582782,120.7541367458971,0.0135514771460073,20.6,85,6.6,0.0,890.3,20,12
2022-12-11 08:00:00,131.05159661893066,125.36604528405942,73.97086270832594,19.1,89,7.8,0.0,892.1,8,12
2022-12-11 23:00:00,118.9096393719013,109.11641084175446,0.0134683392494059,19.8,80,8.4,0.0,890.7,23,12
2022-12-12 07:00:00,161.51249055467073,134.61139507560392,16.6866072268413,19.1,78,5.8,0.0,889.9,7,12
2022-12-16 23:00:00,104.89915789875832,101.48335427899848,0.0133020634562034,21.9,68,3.0,0.0,889.6,23,12
2022-12-17 01:00:00,79.48171610082876,79.45719042133139,0.0040737569334623,21.5,66,6.7,0.0,888.9,1,12
2022-12-17 13:00:00,147.49594001507586,134.02859842042898,125.08478977985736,28.8,38,9.7,0.0,890.9,13,12
2022-12-18 08:00:00,128.0183935993298,123.28260959523158,55.18552241968212,20.9,71,8.9,0.0,890.5,8,12
2022-12-18 15:00:00,138.9634976868873,124.46724148390312,81.75780751769086,29.8,35,8.2,0.0,889.5,15,12
2022-12-19 01:00:00,102.88231566510808,89.44207702475323,0.0131357876630009,21.1,68,10.1,0.0,889.2,1,12
2022-12-19 13:00:00,170.2694883415793,158.0196181047615,134.68031639188638,29.8,31,9.4,0.0,891.1,13,12
2022-12-20 08:00:00,154.20807809717957,139.9298925969805,57.034176688508005,20.2,75,5.7,0.0,889.5,8,12
2022-12-21 00:00:00,104.25026661578536,99.3089657312888,0.0132189255596022,21.2,55,8.8,0.0,888.6,0,12
2022-12-26 08:00:00,152.46325389090686,138.34662233775003,56.38884984636793,19.5,73,13.9,0.0,893.2,8,12
2022-12-27 00:00:00,103.07070202392936,98.18531067089266,0.0130693568626706,20.4,57,8.1,0.0,892.6,0,12
