total_electricity_kw,fans_kw,cooling_kw,heating_kw,lights_kw,equipment_kw,total_gas_kw,Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),datetime
1412.22357363,129.306755842,452.990022578,0,243.2593065,302.612436532,299.548601611,216.557408017,56.6466996096,26.3444939847,2022-05-26 13:00:00
1407.13579411,132.580227788,444.215122994,0,243.2593065,302.612436532,252.247022408,192.212114289,42.4850247072,17.5498834111,2022-05-26 14:00:00
1413.08392952,136.172401338,442.912013444,0,243.2593065,302.612436532,234.212441945,151.274826002,56.6466996096,26.2909163336,2022-05-26 15:00:00
1434.29371684,140.603053095,444.88890287,0,243.2593065,310.10971186,207.346658176,104.896525762,84.9700494144,17.4800830003,2022-05-26 16:00:00
1457.15647636,151.059813224,449.219355391,0,243.2593065,310.10971186,163.563223852,69.8951378762,84.9700494144,8.69803656159,2022-05-26 17:00:00
1134.54800715,101.410437014,443.993841887,0,166.938926447,199.110933808,188.222227455,85.9105690668,84.9700494144,17.3416089736,2022-05-26 18:00:00
1122.709251,101.585540837,442.865085848,0,166.938926447,191.61365848,195.105090579,129.777307941,56.6466996096,8.68108302774,2022-05-26 19:00:00
1030.16026504,101.291961279,455.490441042,0,100.150657288,124.558693486,272.75949971,207.432635477,56.6466996096,8.6801646236,2022-05-26 20:00:00
998.292322397,101.250941515,478.045679322,0,100.150657288,124.558693486,281.310485757,230.157311479,42.4850247072,8.66814957056,2022-05-26 21:00:00
932.764498164,101.247039609,490.071994633,0,46.0930336215,124.558693486,290.961446896,253.971803201,28.3233498048,8.66629388963,2022-05-26 22:00:00
924.588367003,101.247039609,495.493247996,0,46.0930336215,124.558693486,290.567397713,267.739712627,14.1616749024,8.66601018353,2022-05-26 23:00:00
946.861708255,101.247039609,498.298790439,0,46.0930336215,113.312780494,295.702816347,281.37269837,5.66466996096,8.6654480151,2022-05-27 00:00:00
919.008644422,101.247039609,506.587633479,0,46.0930336215,113.312780494,310.050520246,295.719126919,5.66466996096,8.66672336581,2022-05-27 01:00:00
921.68003257,101.247039609,510.511309882,0,46.0930336215,113.312780494,322.648462367,308.317453653,5.66466996096,8.66633875321,2022-05-27 02:00:00
926.565363964,101.247039609,515.250549238,0,46.0930336215,113.312780494,335.505828195,321.175155881,5.66466996096,8.6660023527,2022-05-27 03:00:00
934.936538022,101.247039609,523.255583566,0,55.6251445156,113.312780494,338.069297599,323.738946355,5.66466996096,8.6656812834,2022-05-27 04:00:00
935.413994362,101.247039609,527.813825958,0,55.6251445156,113.312780494,356.245026048,333.417985987,14.1616749024,8.66536515898,2022-05-27 05:00:00
1002.85683793,101.247039609,529.71537178,0,65.1572554096,176.889270242,305.760631021,277.417281217,28.3233498048,0.02,2022-05-27 06:00:00
1112.6461048,106.602036329,512.31444581,0,109.682768182,220.96816451,381.157768136,330.005717112,42.4850247072,8.66702631662,2022-05-27 07:00:00
1115.76902766,105.659172783,503.603428392,0,109.682768182,220.96816451,375.960112987,301.950323733,56.6466996096,17.3630896449,2022-05-27 08:00:00
1218.67251882,109.666523155,490.445936086,0,131.945524568,266.955817592,323.845452098,272.647244126,42.4850247072,8.71318326458,2022-05-27 09:00:00
1231.86919516,110.267149922,480.755907144,0,131.945524568,274.45309292,346.601743473,258.339626648,70.808374512,17.4537423136,2022-05-27 10:00:00
1231.0704325,111.161609642,471.095404577,0,131.945524568,274.45309292,332.69673105,244.435508987,70.808374512,17.4528475508,2022-05-27 11:00:00
1196.37131526,112.314504149,464.041368084,0,131.945524568,274.45309292,319.237996917,230.979951574,70.808374512,17.4496708318,2022-05-27 12:00:00
1188.03087877,113.616177832,457.299360832,0,131.945524568,266.955817592,290.632941429,216.537679582,56.6466996096,17.4485622376,2022-05-27 13:00:00
1185.33923546,115.632550417,448.404663419,0,131.945524568,266.955817592,252.223768627,192.289100523,42.4850247072,17.4496433969,2022-05-27 14:00:00
1109.5812838,101.25439035,454.181967721,0,109.682768182,212.545889182,203.069377164,128.97042562,56.6466996096,17.4522519342,2022-05-27 15:00:00
1141.9188326,101.403572142,460.878891734,0,109.682768182,220.04316451,224.613651976,122.192558062,84.9700494144,17.4510444992,2022-05-27 16:00:00
1106.22089505,101.766240444,461.302409708,0,109.682768182,220.04316451,209.716340487,116.036169921,84.9700494144,8.71012115185,2022-05-27 17:00:00
1062.80600918,101.972664585,460.792242431,0,100.150657288,199.110933808,235.584872832,141.949056039,84.9700494144,8.66576737861,2022-05-27 18:00:00
1049.27756867,101.908725486,463.21016632,0,100.150657288,191.61365848,218.785240178,153.473073474,56.6466996096,8.66546709442,2022-05-27 19:00:00
951.888270189,101.477394872,470.199788267,0,55.6251445156,124.558693486,276.6861055,211.372672559,56.6466996096,8.66673333076,2022-05-27 20:00:00
954.901974196,101.329034218,481.58853323,0,55.6251445156,124.558693486,279.137419203,227.985997862,42.4850247072,8.66639663451,2022-05-27 21:00:00
949.825227216,101.282418939,488.964970044,0,46.0930336215,124.558693486,288.719301991,251.72987691,28.3233498048,8.6660752761,2022-05-27 22:00:00
957.343381926,101.249749297,495.814539863,0,46.0930336215,124.558693486,290.643750962,267.816317171,14.1616749024,8.66575888894,2022-05-27 23:00:00
960.042041382,101.247039609,499.361605506,0,34.9616554283,113.312780494,328.477219396,314.147475867,5.66466996096,8.66507356787,2022-05-28 00:00:00
939.051638264,101.247039609,498.923555745,0,34.9616554283,113.312780494,308.266393627,293.935283829,5.66466996096,8.66643983665,2022-05-28 01:00:00
942.771986669,101.247039609,503.330986625,0,34.9616554283,113.312780494,322.534503091,308.203833881,5.66466996096,8.66599924991,2022-05-28 02:00:00
940.369071939,101.247039609,510.808942859,0,34.9616554283,113.312780494,338.323274641,323.992981405,5.66466996096,8.66562327468,2022-05-28 03:00:00
954.776577722,101.247039609,516.650649375,0,44.4937663224,113.312780494,341.438267312,327.108329484,5.66466996096,8.66526786702,2022-05-28 04:00:00
956.532626578,101.247039609,520.445903143,0,44.4937663224,113.312780494,361.458170627,338.630690377,14.1616749024,8.66580534701,2022-05-28 05:00:00
1020.94114981,101.247039609,526.854809282,0,54.0258772165,176.889270242,320.791081222,283.801618311,28.3233498048,8.66611310616,2022-05-28 06:00:00
1029.28997761,101.247039609,521.433573659,0,54.0258772165,184.38654557,318.114559819,266.963778332,42.4850247072,8.66575677986,2022-05-28 07:00:00
1103.60609186,101.247039609,509.075165764,0,65.1572554096,220.04316451,311.271632695,245.938334042,56.6466996096,8.68659904277,2022-05-28 08:00:00
1088.04918172,101.247039609,500.55805679,0,65.1572554096,212.545889182,287.537872766,236.344369955,42.4850247072,8.70847810449,2022-05-28 09:00:00
1093.59750232,101.247039609,493.270507523,0,65.1572554096,220.04316451,314.953195442,226.702303895,70.808374512,17.4425170353,2022-05-28 10:00:00
1104.36845365,101.247039609,487.0118732,0,65.1572554096,220.04316451,306.991321734,218.742520067,70.808374512,17.4404271543,2022-05-28 11:00:00
1102.91071337,101.247039609,482.291650553,0,65.1572554096,220.04316451,302.077258613,213.830745503,70.808374512,17.4381385983,2022-05-28 12:00:00
1078.47700146,101.247039609,479.133443551,0,65.1572554096,212.545889182,279.048452987,204.959343609,56.6466996096,17.4424097679,2022-05-28 13:00:00
1077.78570966,101.247039609,476.517145769,0,65.1572554096,212.545889182,248.406518015,188.481065869,42.4850247072,17.4404274384,2022-05-28 14:00:00
1078.88951728,101.250816139,473.755336797,0,65.1572554096,212.545889182,240.756952649,170.136261276,56.6466996096,13.9739917643,2022-05-28 15:00:00
1058.02868344,101.341661153,472.47645862,0,65.1572554096,220.04316451,254.051428345,156.885761169,84.9700494144,12.1956177609,2022-05-28 16:00:00
1019.4787684,101.508645194,470.020981174,0,54.0258772165,184.38654557,258.181792851,155.815077779,84.9700494144,17.3966656571,2022-05-28 17:00:00
993.618343384,101.723783911,468.077702337,0,44.4937663224,163.454314868,273.349660749,179.714009952,84.9700494144,8.66560138221,2022-05-28 18:00:00
990.272802589,101.667172937,472.441142686,0,44.4937663224,155.95703954,255.503145932,190.191178021,56.6466996096,8.66526830056,2022-05-28 19:00:00
969.281762806,101.337133639,482.197705236,0,44.4937663224,124.558693486,312.211069083,246.899852252,56.6466996096,8.66451722139,2022-05-28 20:00:00
974.175899671,101.256593909,487.335123811,0,44.4937663224,124.558693486,315.031501772,263.880353303,42.4850247072,8.6661237611,2022-05-28 21:00:00
963.802495323,101.247039609,490.324246907,0,34.9616554283,124.558693486,321.81312913,284.824011729,28.3233498048,8.66576759603,2022-05-28 22:00:00
969.155318895,101.247039609,494.669842971,0,34.9616554283,124.558693486,321.9470989,299.120005641,14.1616749024,8.66541835689,2022-05-28 23:00:00
948.13182695,101.247039609,514.270815552,0,34.9616554283,113.312780494,364.875313319,350.545131378,5.66466996096,8.66551198009,2022-05-29 00:00:00
962.970493073,101.247039609,504.250864286,0,34.9616554283,113.312780494,333.46297606,327.778306099,5.66466996096,0.02,2022-05-29 01:00:00
967.150347471,101.247039609,508.108328225,0,34.9616554283,113.312780494,355.567477478,341.236847107,5.66466996096,8.66596041018,2022-05-29 02:00:00
977.441998585,101.247039609,512.349267177,0,34.9616554283,113.312780494,369.99449615,355.664304381,5.66466996096,8.66552180855,2022-05-29 03:00:00
989.276586095,101.247039609,514.236135602,0,44.4937663224,113.312780494,370.470379875,356.140584846,5.66466996096,8.66512506801,2022-05-29 04:00:00
991.37853208,101.247039609,521.672230976,0,44.4937663224,113.312780494,390.436131962,367.609715339,14.1616749024,8.66474172079,2022-05-29 05:00:00
1053.59043088,101.247039609,530.769360281,0,54.0258772165,176.889270242,348.437020632,311.44776391,28.3233498048,8.66590691703,2022-05-29 06:00:00
1038.72651127,101.247039609,524.028840767,0,54.0258772165,184.38654557,349.184746238,298.034213869,42.4850247072,8.66550766227,2022-05-29 07:00:00
1104.36115245,101.247039609,516.935634171,0,65.1572554096,220.04316451,343.289862958,277.955906388,56.6466996096,8.68725696004,2022-05-29 08:00:00
1083.94780296,101.247039609,509.387299619,0,65.1572554096,212.545889182,325.812311712,265.931743935,42.4850247072,17.3955430703,2022-05-29 09:00:00
1083.44806812,101.247039609,504.071057256,0,65.1572554096,220.04316451,344.402951115,256.154629431,70.808374512,17.4399471711,2022-05-29 10:00:00
1089.55976421,101.247039609,501.532359826,0,65.1572554096,220.04316451,338.407758801,250.161459492,70.808374512,17.437924797,2022-05-29 11:00:00
1085.71914969,101.247039609,496.838459475,0,65.1572554096,220.04316451,323.919424957,244.379807619,70.808374512,8.73124282578,2022-05-29 12:00:00
1079.7351077,101.247039609,490.412388017,0,65.1572554096,212.545889182,308.744077056,234.656762469,56.6466996096,17.4406149776,2022-05-29 13:00:00
1079.98149726,101.247039609,486.432795343,0,65.1572554096,212.545889182,279.111549667,219.18798508,42.4850247072,17.4385398793,2022-05-29 14:00:00
1072.27464791,101.247039609,484.182357806,0,65.1572554096,212.545889182,275.005888437,200.919688149,56.6466996096,17.4395006784,2022-05-29 15:00:00
1043.3451009,101.247039609,483.473269222,0,65.1572554096,220.04316451,290.89845094,188.48813599,84.9700494144,17.4402655352,2022-05-29 16:00:00
991.922580644,101.247039609,484.614840582,0,54.0258772165,184.38654557,289.90773805,196.230564579,84.9700494144,8.70712405632,2022-05-29 17:00:00
957.118466708,101.247039609,488.638117783,0,44.4937663224,163.454314868,319.844889212,226.210131869,84.9700494144,8.66470792855,2022-05-29 18:00:00
954.40729196,101.247039609,494.742657059,0,44.4937663224,155.95703954,302.63540779,237.322811071,56.6466996096,8.66589710943,2022-05-29 19:00:00
944.368670359,101.247039609,500.443036307,0,44.4937663224,124.558693486,353.422104296,288.109901724,56.6466996096,8.66550296227,2022-05-29 20:00:00
941.214083845,101.247039609,505.83189429,0,44.4937663224,124.558693486,353.468635133,302.31849014,42.4850247072,8.66512028627,2022-05-29 21:00:00
940.596963909,101.247039609,510.671713017,0,34.9616554283,124.558693486,361.587017316,324.598926143,28.3233498048,8.66474136856,2022-05-29 22:00:00
959.168445729,101.247039609,511.039617034,0,34.9616554283,124.558693486,360.075836608,337.24825344,14.1616749024,8.66590826549,2022-05-29 23:00:00
956.094897367,101.247039609,510.189109322,0,46.0930336215,113.312780494,348.412189887,334.082378654,5.66466996096,8.66514127244,2022-05-30 00:00:00
954.930598285,101.247039609,519.318142652,0,46.0930336215,113.312780494,376.579537807,362.249994742,5.66466996096,8.66487310429,2022-05-30 01:00:00
965.7773033,101.247039609,525.629030852,0,46.0930336215,113.312780494,389.809004122,375.479943848,5.66466996096,8.6643903127,2022-05-30 02:00:00
977.235963283,101.247039609,530.697499286,0,46.0930336215,113.312780494,402.183975977,387.853820571,5.66466996096,8.66548544543,2022-05-30 03:00:00
1075.01977328,101.247039609,536.556324601,0,100.150657288,148.969399434,390.897436313,376.567712605,5.66466996096,8.66505374633,2022-05-30 04:00:00
1087.30194473,101.311315766,541.046829398,0,100.150657288,149.894399434,583.851208747,561.024895026,14.1616749024,8.66463881813,2022-05-30 05:00:00
1310.35760367,102.900480495,541.91731416,0,176.471037341,302.612436532,427.347067451,396.811305452,28.3233498048,2.21241219498,2022-05-30 06:00:00
1423.52880648,106.21248511,528.488463452,0,243.2593065,310.10971186,420.824199572,363.142657648,42.4850247072,15.1965172167,2022-05-30 07:00:00
1441.92118871,107.601695486,508.413990214,0,243.2593065,310.10971186,418.047556262,343.953681364,56.6466996096,17.4471752884,2022-05-30 08:00:00
1457.44570374,108.859460028,496.094110937,0,243.2593065,302.612436532,389.041853213,329.072633093,42.4850247072,17.4841954127,2022-05-30 09:00:00
1452.29839479,110.233385963,491.306459406,0,243.2593065,310.10971186,411.257250384,314.143423284,70.808374512,26.3054525876,2022-05-30 10:00:00
1435.09874548,111.769254444,489.608612503,0,243.2593065,310.10971186,390.412917379,302.041962973,70.808374512,17.5625798935,2022-05-30 11:00:00
1376.0474456,113.527029229,486.05274376,0,243.2593065,310.10971186,388.713551225,291.651417016,70.808374512,26.2537596972,2022-05-30 12:00:00
1412.32109297,115.644136504,481.318829958,0,243.2593065,302.612436532,353.737943786,279.528859202,56.6466996096,17.5623849746,2022-05-30 13:00:00
1420.07697504,118.534288677,472.902768231,0,243.2593065,302.612436532,326.461740294,257.671481571,42.4850247072,26.3052340155,2022-05-30 14:00:00
1431.48718993,121.607713133,465.932457581,0,243.2593065,302.612436532,310.459738874,236.287146908,56.6466996096,17.5258923572,2022-05-30 15:00:00
1434.90674138,124.321614422,461.4084164,0,243.2593065,310.10971186,322.81293768,220.368517172,84.9700494144,17.4743710944,2022-05-30 16:00:00
1433.16961164,126.637655916,458.342219754,0,243.2593065,310.10971186,310.215245085,207.873711063,84.9700494144,17.371484608,2022-05-30 17:00:00
1180.17697523,101.247039609,484.981301939,0,166.938926447,199.110933808,289.041631218,195.393419056,84.9700494144,8.67816274757,2022-05-30 18:00:00
1183.92631307,101.247039609,489.093364655,0,166.938926447,191.61365848,275.496959355,210.171267252,56.6466996096,8.67899249375,2022-05-30 19:00:00
1069.57854704,101.247039609,491.526416376,0,100.150657288,124.558693486,333.710681261,268.385992855,56.6466996096,8.67798879681,2022-05-30 20:00:00
1037.46724028,101.247039609,497.893392503,0,100.150657288,124.558693486,337.615702308,286.464328082,42.4850247072,8.66634951831,2022-05-30 21:00:00
972.229887943,101.247039609,502.696391999,0,46.0930336215,124.558693486,347.732608637,310.7448161,28.3233498048,8.66444273277,2022-05-30 22:00:00
972.242307307,101.247039609,503.403799096,0,46.0930336215,124.558693486,343.624370121,320.797122793,14.1616749024,8.66557242516,2022-05-30 23:00:00
946.37027628,101.247039609,496.908839775,0,46.0930336215,113.312780494,315.73926429,301.409594688,5.66466996096,8.66499964146,2022-05-31 00:00:00
954.640410385,101.247039609,520.488811685,0,46.0930336215,113.312780494,363.327479789,348.998336151,5.66466996096,8.66447367762,2022-05-31 01:00:00
956.068080037,101.247039609,525.645255245,0,46.0930336215,113.312780494,375.900965479,361.572334082,5.66466996096,8.66396143634,2022-05-31 02:00:00
957.494409449,101.247039609,527.787195949,0,46.0930336215,113.312780494,387.270868549,372.941191618,5.66466996096,8.66500697039,2022-05-31 03:00:00
1041.7656027,101.247039609,536.446314206,0,100.150657288,148.969399434,377.058345906,362.729128329,5.66466996096,8.66454761569,2022-05-31 04:00:00
1049.15051253,102.471176361,539.693435698,0,100.150657288,149.894399434,503.806295903,480.980515425,14.1616749024,8.6641055756,2022-05-31 05:00:00
1274.49175369,108.129723167,538.689167363,0,176.471037341,302.612436532,388.55008532,360.206735515,28.3233498048,0.02,2022-05-31 06:00:00
1388.99315623,112.418989073,521.651023279,0,243.2593065,310.10971186,390.609320317,330.723698412,42.4850247072,17.400597198,2022-05-31 07:00:00
1410.00599037,113.7325429,499.318792831,0,243.2593065,310.10971186,386.894867315,312.800012398,56.6466996096,17.4481553069,2022-05-31 08:00:00
1432.00948994,115.089154798,489.707978711,0,243.2593065,302.612436532,356.579432277,296.608876654,42.4850247072,17.4855309158,2022-05-31 09:00:00
1430.35749509,116.584098196,484.343519927,0,243.2593065,310.10971186,379.43854282,282.329183063,70.808374512,26.3009852449,2022-05-31 10:00:00
1425.6601056,118.325736697,478.589599039,0,243.2593065,310.10971186,357.987360881,269.619621675,70.808374512,17.5593646941,2022-05-31 11:00:00
1386.00559099,120.29589484,470.6330788,0,243.2593065,310.10971186,356.154679011,259.093034172,70.808374512,26.2532703275,2022-05-31 12:00:00
1425.26007881,122.550426975,463.822195845,0,243.2593065,302.612436532,320.954511619,246.748939433,56.6466996096,17.5588725767,2022-05-31 13:00:00
1430.23554209,125.680293018,456.866230577,0,243.2593065,302.612436532,294.264554665,225.475796952,42.4850247072,26.3037330061,2022-05-31 14:00:00
1445.68225108,129.136113698,449.383019371,0,243.2593065,302.612436532,275.962467998,201.793480491,56.6466996096,17.522287897,2022-05-31 15:00:00
1448.68458204,132.313223863,441.403441502,0,243.2593065,310.10971186,286.019274802,183.576884241,84.9700494144,17.4723411469,2022-05-31 16:00:00
1434.62454466,134.849305753,436.656809397,0,243.2593065,310.10971186,271.902097324,169.56372378,84.9700494144,17.3683241302,2022-05-31 17:00:00
1150.58870277,101.305719499,459.14054341,0,166.938926447,199.110933808,263.634109926,169.985609959,84.9700494144,8.67845055285,2022-05-31 18:00:00
1178.185537,101.437493197,478.849393406,0,166.938926447,191.61365848,248.000440108,182.676314825,56.6466996096,8.67742567407,2022-05-31 19:00:00
1071.68616213,101.248247036,481.418019219,0,100.150657288,124.558693486,305.335092197,240.010191609,56.6466996096,8.67820097856,2022-05-31 20:00:00
1031.46290262,101.247039609,485.932515342,0,100.150657288,124.558693486,307.317326678,256.165951858,42.4850247072,8.66635011247,2022-05-31 21:00:00
952.1377454,101.247039609,491.722968728,0,46.0930336215,124.558693486,316.002949614,279.015228315,28.3233498048,8.6643714945,2022-05-31 22:00:00
961.546833311,101.247039609,495.097252898,0,46.0930336215,124.558693486,313.610057361,290.784454382,14.1616749024,8.66392807645,2022-05-31 23:00:00
898.698055585,101.247039609,501.046915071,0,46.0930336215,113.312780494,282.362068609,268.032459233,5.66466996096,8.66493941513,2022-06-01 00:00:00
906.360764826,101.247039609,507.98345569,0,46.0930336215,113.312780494,324.135472729,309.806538453,5.66466996096,8.66426431457,2022-06-01 01:00:00
908.813553486,101.247039609,512.607778396,0,46.0930336215,113.312780494,329.955227274,315.626818928,5.66466996096,8.66373838532,2022-06-01 02:00:00
912.093398581,101.247039609,515.840699655,0,46.0930336215,113.312780494,334.216024554,328.531354593,5.66466996096,0.02,2022-06-01 03:00:00
1006.41529096,101.247039609,519.697191417,0,100.150657288,148.969399434,335.108425273,320.778995705,5.66466996096,8.66475960712,2022-06-01 04:00:00
1003.68268171,107.47279125,509.265925147,0,100.150657288,149.894399434,435.92801821,413.101159794,14.1616749024,8.66518351383,2022-06-01 05:00:00
1220.16879788,113.654257127,501.779514138,0,176.471037341,302.612436532,346.342986796,309.35495412,28.3233498048,8.66468287147,2022-06-01 06:00:00
1333.72980998,119.062329145,489.678599292,0,243.2593065,310.10971186,335.256701405,275.371503891,42.4850247072,17.4001728069,2022-06-01 07:00:00
1370.74772005,120.544289391,483.702469381,0,243.2593065,310.10971186,331.357404377,257.26432851,56.6466996096,17.4463762572,2022-06-01 08:00:00
1398.55883116,121.879613344,476.630756182,0,243.2593065,302.612436532,304.274218986,244.305294746,42.4850247072,17.4838995328,2022-06-01 09:00:00
1401.23168023,123.488138544,470.424590406,0,243.2593065,310.10971186,317.001581677,228.652687546,70.808374512,17.5405196192,2022-06-01 10:00:00
1395.78793344,125.286022546,463.280725055,0,243.2593065,310.10971186,312.784732433,215.648331682,70.808374512,26.3280262386,2022-06-01 11:00:00
1347.50615111,127.148098023,455.820679391,0,243.2593065,310.10971186,294.368545763,206.055436557,70.808374512,17.504734694,2022-06-01 12:00:00
1379.18076804,129.485203308,452.134602184,0,243.2593065,302.612436532,264.594363419,181.620964985,56.6466996096,26.3266988248,2022-06-01 13:00:00
1388.18942804,132.944848413,453.810227248,0,243.2593065,302.612436532,189.177333178,129.154809095,42.4850247072,17.5374993756,2022-06-01 14:00:00
1402.6555228,140.409756065,457.072544549,0,243.2593065,302.612436532,169.97073224,87.0525369447,56.6466996096,26.2714956859,2022-06-01 15:00:00
1426.09623127,151.207355406,460.704228623,0,243.2593065,310.10971186,162.149352297,59.7081448897,84.9700494144,17.4711579928,2022-06-01 16:00:00
1429.12404493,155.665376256,459.261203852,0,243.2593065,310.10971186,144.472787772,50.8091876896,84.9700494144,8.69355066842,2022-06-01 17:00:00
1096.21913097,101.303402322,448.425968015,0,166.938926447,199.110933808,165.913441711,72.2648455766,84.9700494144,8.6785467197,2022-06-01 18:00:00
1087.90148201,101.487968189,448.213821574,0,166.938926447,191.61365848,186.06386326,120.739724471,56.6466996096,8.67743917932,2022-06-01 19:00:00
981.196093604,101.280275405,465.236708914,0,100.150657288,124.558693486,274.410996198,200.428752442,56.6466996096,17.335544146,2022-06-01 20:00:00
965.490108389,101.247208425,488.595966069,0,100.150657288,124.558693486,265.053470485,222.548445778,42.4850247072,0.02,2022-06-01 21:00:00
905.348403125,101.247039609,496.959701037,0,46.0930336215,124.558693486,281.718295766,244.729927974,28.3233498048,8.66501798716,2022-06-01 22:00:00
908.448599314,101.247039609,499.138570961,0,46.0930336215,124.558693486,279.555925761,256.729739187,14.1616749024,8.66451167163,2022-06-01 23:00:00
902.82876795,101.247039609,505.366515127,0,46.0930336215,113.312780494,284.57415733,270.245073464,5.66466996096,8.66441390445,2022-06-02 00:00:00
902.638836436,101.247039609,505.259409299,0,46.0930336215,113.312780494,295.250392967,280.923440495,5.66466996096,8.66228251123,2022-06-02 01:00:00
904.225593002,101.247039609,506.746108895,0,46.0930336215,113.312780494,308.461613751,294.13268425,5.66466996096,8.66425953928,2022-06-02 02:00:00
908.742512383,101.247039609,511.482943205,0,46.0930336215,113.312780494,321.536723361,307.208334063,5.66466996096,8.66371933761,2022-06-02 03:00:00
1004.30485373,101.247039609,513.084982741,0,100.150657288,148.969399434,312.301666035,297.974155705,5.66466996096,8.66284036872,2022-06-02 04:00:00
1000.28241714,111.579523172,497.893600422,0,100.150657288,149.894399434,406.398340176,383.57247242,14.1616749024,8.66419285368,2022-06-02 05:00:00
1216.70042789,117.244963182,492.620965584,0,176.471037341,302.612436532,322.565221109,285.578190598,28.3233498048,8.66368070635,2022-06-02 06:00:00
1330.74880174,122.783459237,482.514818456,0,243.2593065,310.10971186,309.548921664,258.355976315,42.4850247072,8.70792064168,2022-06-02 07:00:00
1364.8532542,124.024362147,473.503113281,0,243.2593065,310.10971186,314.994505449,240.901666892,56.6466996096,17.4461389469,2022-06-02 08:00:00
1390.98694847,125.176422941,465.862097111,0,243.2593065,302.612436532,284.099655665,224.132140802,42.4850247072,17.482490155,2022-06-02 09:00:00
1389.61357113,126.463983705,456.931090755,0,243.2593065,310.10971186,303.496034171,206.391232339,70.808374512,26.2964273195,2022-06-02 10:00:00
1386.93432903,127.874911629,452.593986883,0,243.2593065,310.10971186,277.99829171,189.635980004,70.808374512,17.5539371948,2022-06-02 11:00:00
1350.7435797,129.699439444,454.117100913,0,243.2593065,310.10971186,255.740204937,158.683629982,70.808374512,26.2482004429,2022-06-02 12:00:00
1390.57352674,132.415320767,455.89342747,0,243.2593065,302.612436532,207.978477251,133.774643415,56.6466996096,17.557134226,2022-06-02 13:00:00
1405.84697483,140.396920752,460.1346457,0,243.2593065,302.612436532,163.341788248,94.5597483584,42.4850247072,26.2970151828,2022-06-02 14:00:00
1427.85064636,155.721265644,464.550153556,0,243.2593065,302.612436532,131.649176373,57.4822997235,56.6466996096,17.5201770398,2022-06-02 15:00:00
1444.02961316,168.663822374,461.151098152,0,243.2593065,310.10971186,140.719394861,38.280246834,84.9700494144,17.4690986129,2022-06-02 16:00:00
1447.93012674,173.819566823,459.875934117,0,243.2593065,310.10971186,131.351382145,29.0138139827,84.9700494144,17.3675187481,2022-06-02 17:00:00
1108.42105949,101.306156717,460.830629328,0,166.938926447,199.110933808,146.507378655,52.8591612464,84.9700494144,8.67816799473,2022-06-02 18:00:00
1084.50892389,101.546707725,452.788548619,0,166.938926447,191.61365848,161.278105485,95.9543882109,56.6466996096,8.67701766408,2022-06-02 19:00:00
974.594443875,101.305700704,464.551569219,0,100.150657288,124.558693486,254.339358399,189.014901281,56.6466996096,8.67775750818,2022-06-02 20:00:00
967.404597825,101.259435201,491.120457168,0,100.150657288,124.558693486,266.652325042,215.501344461,42.4850247072,8.66595587386,2022-06-02 21:00:00
911.541551611,101.247039609,502.393950246,0,46.0930336215,124.558693486,279.695886816,242.708617554,28.3233498048,8.66391945645,2022-06-02 22:00:00
914.088813002,101.247039609,504.215476706,0,46.0930336215,124.558693486,280.567554439,257.742467921,14.1616749024,8.66341161506,2022-06-02 23:00:00
894.284784147,101.247039609,496.27633036,0,46.0930336215,113.312780494,281.667928608,267.339986769,5.66466996096,8.66327187836,2022-06-03 00:00:00
903.170145607,101.247039609,505.685646224,0,46.0930336215,113.312780494,296.496878945,282.168593525,5.66466996096,8.66361545957,2022-06-03 01:00:00
906.012439485,101.247039609,508.585716532,0,46.0930336215,113.312780494,309.051672142,294.723972219,5.66466996096,8.66302996113,2022-06-03 02:00:00
906.104035636,101.247039609,508.592822926,0,46.0930336215,113.312780494,311.84862572,306.163955759,5.66466996096,0.02,2022-06-03 03:00:00
916.272059539,101.247039609,508.22781712,0,55.6251445156,113.312780494,317.917555044,303.588918764,5.66466996096,8.66396631895,2022-06-03 04:00:00
917.370297971,101.247039609,509.387533955,0,55.6251445156,113.312780494,334.987401006,312.162312903,14.1616749024,8.66341320054,2022-06-03 05:00:00
982.341711731,101.247039609,513.137104372,0,65.1572554096,176.889270242,291.997049799,255.011587068,28.3233498048,8.66211292622,2022-06-03 06:00:00
1093.79877611,108.585007108,499.643427861,0,109.682768182,220.96816451,359.100636234,307.951784469,42.4850247072,8.66382705754,2022-06-03 07:00:00
1098.8823599,107.040292812,496.205123385,0,109.682768182,220.96816451,347.706806474,282.371891271,56.6466996096,8.68821559316,2022-06-03 08:00:00
1198.90006201,110.415344935,484.86497229,0,131.945524568,266.955817592,315.482085703,255.597737264,42.4850247072,17.3993237313,2022-06-03 09:00:00
1200.12015818,111.122129473,477.853632965,0,131.945524568,274.45309292,328.685795923,240.433723763,70.808374512,17.4436976486,2022-06-03 10:00:00
1192.96695868,111.917716401,469.937507294,0,131.945524568,274.45309292,313.493079026,225.242826078,70.808374512,17.4418784356,2022-06-03 11:00:00
1153.19102243,112.875487338,462.221915712,0,131.945524568,274.45309292,289.591924165,210.054346007,70.808374512,8.7292036464,2022-06-03 12:00:00
1140.12875136,114.089601313,456.434233571,0,131.945524568,266.955817592,266.432038067,192.342467323,56.6466996096,17.4428711347,2022-06-03 13:00:00
