datetime,solar_pv_kw,total_load_kw,generators_kw,sterilization_kw,base_load_kw,grid_available,is_outage
2022-05-31 17:30:00,45.64666666666667,137.8393333333333,0.0,6.46,131.3793333333333,1,0
2022-05-31 17:45:00,43.025,129.763,0.0,7.981333333333333,121.7816666666667,1,0
2022-05-31 18:00:00,24.76666666666667,158.1056666666667,0.0,14.206,143.8996666666667,1,0
2022-05-31 18:15:00,9.909,170.049,0.0,24.041,146.008,1,0
2022-05-31 18:30:00,3.378666666666666,146.0816666666667,0.0,8.604000000000001,137.4776666666667,1,0
2022-05-31 18:45:00,0.976,153.0223333333333,0.0,6.679666666666667,146.3426666666667,1,0
2022-05-31 19:00:00,0.01466666666666667,143.885,0.0,6.199333333333333,137.6856666666667,1,0
2022-05-31 19:15:00,0.01333333333333333,142.632,0.0,5.464,137.168,1,0
2022-05-31 19:30:00,0.01333333333333333,170.515,0.0,19.744,150.771,1,0
2022-05-31 19:45:00,0.013,161.6996666666667,0.0,18.73933333333333,142.9603333333333,1,0
2022-05-31 20:00:00,0.013,148.066,0.0,6.798999999999999,141.267,1,0
2022-05-31 20:15:00,0.01366666666666667,154.3353333333333,0.0,6.381666666666667,147.9536666666667,1,0
2022-05-31 20:30:00,0.013,146.449,0.0,3.008333333333333,143.4406666666667,1,0
2022-05-31 20:45:00,0.013,151.457,0.0,1.924333333333333,149.5326666666667,1,0
2022-05-31 21:00:00,0.013,151.1006666666667,0.0,5.364333333333334,145.7363333333334,1,0
2022-05-31 21:15:00,0.013,148.6706666666667,0.0,3.07,145.6006666666667,1,0
2022-05-31 21:30:00,0.013,145.5826666666667,0.0,2.890666666666667,142.692,1,0
2022-05-31 21:45:00,0.013,130.2193333333333,0.0,4.084,126.1353333333333,1,0
2022-05-31 22:00:00,0.013,139.8706666666667,0.0,3.628,136.2426666666667,1,0
2022-05-31 22:15:00,0.013,130.203,0.0,3.258333333333333,126.9446666666667,1,0
2022-05-31 22:30:00,0.013,132.1316666666667,0.0,2.989666666666666,129.142,1,0
2022-05-31 22:45:00,0.013,138.7356666666667,0.0,3.009,135.7266666666667,1,0
2022-05-31 23:00:00,0.013,125.7513333333333,0.0,6.186666666666667,119.5646666666667,1,0
2022-05-31 23:15:00,0.013,129.7273333333333,0.0,7.585333333333334,122.142,1,0
2022-05-31 23:30:00,0.013,142.12,0.0,19.33066666666667,122.7893333333333,1,0
2022-05-31 23:45:00,0.013,131.995,0.0,18.62166666666667,113.3733333333333,1,0
2022-06-01 00:00:00,0.013,123.2243333333333,0.0,5.749,117.4753333333333,1,0
2022-06-01 00:15:00,0.013,113.7803333333333,0.0,4.308333333333334,109.472,1,0
2022-06-01 00:30:00,0.013,116.3526666666667,0.0,1.855666666666667,114.497,1,0
2022-06-01 00:45:00,0.01333333333333333,118.2446666666667,0.0,3.096666666666666,115.148,1,0
2022-06-01 01:00:00,0.014,118.467,0.0,10.50333333333333,107.9636666666667,1,0
2022-06-01 01:15:00,0.01333333333333333,136.195,0.0,25.158,111.037,1,0
2022-06-01 01:30:00,0.01333333333333333,123.3773333333333,0.0,14.37733333333333,109.0,1,0
2022-06-01 01:45:00,0.013,121.08,0.0,6.005666666666666,115.0743333333333,1,0
2022-06-01 02:00:00,0.013,120.7743333333333,0.0,4.05,116.7243333333333,1,0
2022-06-01 02:15:00,0.013,112.7756666666667,0.0,2.860666666666666,109.915,1,0
2022-06-01 02:30:00,0.013,113.4773333333333,0.0,4.357666666666667,109.1196666666667,1,0
2022-06-01 02:45:00,0.013,107.4186666666667,0.0,1.875333333333333,105.5433333333333,1,0
2022-06-01 03:00:00,0.013,112.0996666666667,0.0,0.7606666666666667,111.339,1,0
2022-06-01 03:15:00,0.01333333333333333,113.8623333333333,0.0,2.594,111.2683333333333,1,0
2022-06-01 03:30:00,0.01333333333333333,107.9766666666667,0.0,3.944,104.0326666666667,1,0
2022-06-01 03:45:00,0.013,114.7643333333333,0.0,3.956,110.8083333333333,1,0
2022-06-01 04:00:00,0.013,107.2586666666667,0.0,4.007333333333333,103.2513333333333,1,0
2022-06-01 04:15:00,0.01333333333333333,116.9123333333333,0.0,2.487333333333333,114.425,1,0
2022-06-01 04:30:00,0.01333333333333333,121.2153333333333,0.0,2.897333333333334,118.318,1,0
2022-06-01 04:45:00,0.013,110.858,0.0,2.864666666666666,107.9933333333333,1,0
2022-06-01 05:00:00,0.013,119.5206666666667,0.0,3.919333333333334,115.6013333333333,1,0
2022-06-01 05:15:00,0.013,115.151,0.0,3.688,111.463,1,0
2022-06-01 05:30:00,0.013,110.2823333333333,0.0,3.919,106.3633333333333,1,0
2022-06-01 05:45:00,0.013,122.18,0.0,4.254333333333333,117.9256666666667,1,0
2022-06-01 06:00:00,0.013,116.594,0.0,3.574,113.02,1,0
2022-06-01 06:15:00,0.013,125.5176666666667,0.0,3.801,121.7166666666667,1,0
2022-06-01 06:30:00,0.014,129.4523333333333,0.0,1.809,127.6433333333333,1,0
2022-06-01 06:45:00,1.708333333333333,133.4106666666667,0.0,4.06,129.3506666666667,1,0
2022-06-01 07:00:00,6.524333333333334,155.1556666666667,0.0,17.871,137.2846666666667,1,0
2022-06-01 07:15:00,14.056,158.65,0.0,22.33833333333333,136.3116666666667,1,0
2022-06-01 07:30:00,25.20266666666667,148.6336666666666,0.0,12.66266666666667,135.971,1,0
2022-06-01 07:45:00,40.277,148.1956666666667,0.0,7.0,141.1956666666667,1,0
2022-06-01 08:00:00,54.69466666666667,140.3093333333333,0.0,5.687,134.6223333333333,1,0
2022-06-01 08:15:00,68.79566666666666,148.0466666666667,0.0,3.090333333333333,144.9563333333333,1,0
2022-06-01 08:30:00,83.32933333333334,153.7156666666667,0.0,7.450666666666667,146.265,1,0
2022-06-01 08:45:00,98.46366666666667,175.1503333333334,0.0,16.571,158.5793333333334,1,0
2022-06-01 09:00:00,112.612,180.3773333333333,0.0,31.68266666666667,148.6946666666666,1,0
2022-06-01 09:15:00,124.3663333333333,140.627,0.0,7.411666666666666,133.2153333333333,1,0
2022-06-01 09:30:00,141.4216666666667,162.908,0.0,10.6,152.308,1,0
2022-06-01 09:45:00,152.6716666666667,172.8116666666666,0.0,5.017666666666666,167.794,1,0
2022-06-01 10:00:00,158.6753333333333,180.2083333333333,0.0,16.32533333333333,163.883,1,0
2022-06-01 10:15:00,166.2563333333333,181.8376666666667,0.0,17.21166666666667,164.626,1,0
2022-06-01 10:30:00,135.2026666666667,141.2526666666667,0.0,7.649666666666668,133.603,1,0
2022-06-01 10:45:00,130.8073333333333,147.483,0.0,9.875333333333332,137.6076666666666,1,0
2022-06-01 11:00:00,152.9583333333333,159.23,0.0,4.760333333333334,154.4696666666667,1,0
2022-06-01 11:15:00,168.2326666666667,173.5623333333333,0.0,4.284,169.2783333333333,1,0
2022-06-01 11:30:00,125.98,165.209,39.72466666666667,18.48933333333333,146.7196666666666,0,1
2022-06-01 11:45:00,126.4766666666667,166.9453333333333,37.186,19.76966666666667,147.1756666666667,0,1
2022-06-01 12:00:00,112.961,151.4573333333333,38.204,4.745333333333334,146.712,0,1
2022-06-01 12:15:00,114.997,152.467,39.062,6.440333333333334,146.0266666666667,0,1
2022-06-01 12:30:00,104.3313333333333,143.209,38.39866666666666,6.917666666666666,136.2913333333333,0,1
2022-06-01 12:45:00,110.2516666666667,151.9403333333333,39.83733333333333,17.07866666666667,134.8616666666667,0,1
2022-06-01 13:00:00,124.4806666666667,163.0276666666666,39.57400000000001,18.93133333333333,144.0963333333333,0,1
2022-06-01 13:15:00,113.432,151.1353333333333,38.974,6.47,144.6653333333333,0,1
2022-06-01 13:30:00,116.0473333333333,157.5026666666667,37.327,5.849333333333334,151.6533333333333,0,1
2022-06-01 13:45:00,130.038,155.9263333333333,22.83266666666667,19.75766666666667,136.1686666666667,0,1
2022-06-01 14:00:00,160.0413333333333,170.1413333333333,0.0,22.50766666666667,147.6336666666667,1,0
2022-06-01 14:15:00,144.946,156.7566666666667,0.0,10.03166666666667,146.725,1,0
2022-06-01 14:30:00,151.04,157.6903333333333,0.0,9.679333333333334,148.011,1,0
2022-06-01 14:45:00,155.3466666666667,162.1886666666666,0.0,12.117,150.0716666666667,1,0
2022-06-01 15:00:00,160.701,168.053,0.0,23.38733333333333,144.6656666666667,1,0
2022-06-01 15:15:00,119.2623333333333,161.2046666666667,0.0,8.852666666666666,152.352,1,0
2022-06-01 15:30:00,133.0353333333333,146.991,0.0,6.656,140.335,1,0
2022-06-01 15:45:00,134.364,150.159,0.0,8.637666666666666,141.5213333333333,1,0
2022-06-01 16:00:00,112.676,161.8496666666666,0.0,23.70033333333333,138.1493333333333,1,0
2022-06-01 16:15:00,115.8653333333333,148.1753333333333,0.0,12.38333333333333,135.792,1,0
2022-06-01 16:30:00,115.75,154.9483333333334,0.0,12.004,142.9443333333334,1,0
2022-06-01 16:45:00,97.97266666666667,142.5826666666667,0.0,8.484,134.0986666666666,1,0
2022-06-01 17:00:00,92.019,137.5493333333334,0.0,7.737333333333333,129.812,1,0
2022-06-01 17:15:00,74.02433333333333,129.9973333333333,0.0,6.385333333333333,123.612,1,0
2022-06-01 17:30:00,48.607,131.422,0.0,8.405666666666667,123.0163333333333,1,0
2022-06-01 17:45:00,42.07266666666666,127.3483333333333,0.0,3.460666666666667,123.8876666666667,1,0
2022-06-01 18:00:00,29.84866666666666,134.9226666666667,0.0,20.29733333333333,114.6253333333333,1,0
2022-06-01 18:15:00,15.84266666666667,140.3836666666666,0.0,22.11366666666666,118.27,1,0
2022-06-01 18:30:00,4.939666666666667,135.997,0.0,5.011,130.986,1,0
2022-06-01 18:45:00,2.003,154.135,0.0,7.451333333333333,146.6836666666667,1,0
2022-06-01 19:00:00,0.04533333333333334,158.372,0.0,4.619,153.753,1,0
2022-06-01 19:15:00,0.013,158.3816666666667,0.0,1.904666666666667,156.477,1,0
2022-06-01 19:30:00,0.013,161.184,0.0,3.919333333333333,157.2646666666667,1,0
2022-06-01 19:45:00,0.013,166.6493333333333,0.0,4.368666666666667,162.2806666666667,1,0
2022-06-01 20:00:00,0.01366666666666667,158.0456666666667,0.0,4.552333333333333,153.4933333333333,1,0
2022-06-01 20:15:00,0.01366666666666667,157.158,0.0,1.907333333333333,155.2506666666667,1,0
2022-06-01 20:30:00,0.013,147.3846666666667,0.0,4.023666666666666,143.361,1,0
2022-06-01 20:45:00,0.013,147.9456666666667,0.0,4.914666666666666,143.031,1,0
2022-06-01 21:00:00,0.013,150.7883333333333,0.0,4.131,146.6573333333333,1,0
2022-06-01 21:15:00,0.013,155.791,0.0,0.8633333333333333,154.9276666666667,1,0
2022-06-01 21:30:00,0.013,148.203,0.0,6.488,141.715,1,0
2022-06-01 21:45:00,0.013,151.6343333333333,0.0,5.055,146.5793333333333,1,0
2022-06-01 22:00:00,0.013,149.294,0.0,7.615333333333333,141.6786666666667,1,0
2022-06-01 22:15:00,0.01333333333333333,145.001,0.0,4.080333333333333,140.9206666666667,1,0
2022-06-01 22:30:00,0.013,140.096,0.0,6.325333333333333,133.7706666666667,1,0
2022-06-01 22:45:00,0.01333333333333333,138.9346666666667,0.0,3.001666666666666,135.933,1,0
2022-06-01 23:00:00,0.01333333333333333,129.2133333333333,0.0,5.266333333333333,123.947,1,0
2022-06-01 23:15:00,0.01333333333333333,121.3253333333333,0.0,5.195333333333333,116.13,1,0
2022-06-01 23:30:00,0.01333333333333333,126.731,0.0,3.617,123.114,1,0
2022-06-01 23:45:00,0.013,128.67,0.0,3.777333333333333,124.8926666666667,1,0
2022-06-02 00:00:00,0.013,145.7093333333333,0.0,20.335,125.3743333333333,1,0
2022-06-02 00:15:00,0.01366666666666667,141.0616666666666,0.0,25.61166666666667,115.45,1,0
2022-06-02 00:30:00,0.01333333333333333,128.202,0.0,8.403666666666666,119.7983333333333,1,0
2022-06-02 00:45:00,0.014,124.7503333333333,0.0,3.394,121.3563333333333,1,0
2022-06-02 01:00:00,0.01466666666666667,117.3656666666667,0.0,5.351,112.0146666666667,1,0
2022-06-02 01:15:00,0.01333333333333333,110.4823333333333,0.0,3.542666666666667,106.9396666666667,1,0
2022-06-02 01:30:00,0.01333333333333333,115.707,0.0,3.152,112.555,1,0
2022-06-02 01:45:00,0.01366666666666667,114.9386666666667,0.0,3.815,111.1236666666667,1,0
2022-06-02 02:00:00,0.01333333333333333,112.395,0.0,1.94,110.455,1,0
2022-06-02 02:15:00,0.013,115.7183333333333,0.0,4.024666666666667,111.6936666666667,1,0
2022-06-02 02:30:00,0.01333333333333333,112.968,0.0,2.979333333333333,109.9886666666667,1,0
2022-06-02 02:45:00,0.013,114.3886666666667,0.0,2.917,111.4716666666667,1,0
2022-06-02 03:00:00,0.013,122.1976666666667,0.0,2.897666666666666,119.3,1,0
2022-06-02 03:15:00,0.013,118.3496666666667,0.0,3.446666666666667,114.903,1,0
2022-06-02 03:30:00,0.01366666666666667,109.7206666666667,0.0,4.289000000000001,105.4316666666667,1,0
2022-06-02 03:45:00,0.01366666666666667,114.4136666666667,0.0,2.888,111.5256666666667,1,0
2022-06-02 04:00:00,0.013,109.1393333333333,0.0,2.959666666666667,106.1796666666667,1,0
2022-06-02 04:15:00,0.01366666666666667,106.403,0.0,2.895333333333333,103.5076666666667,1,0
2022-06-02 04:30:00,0.013,112.8583333333333,0.0,2.283,110.5753333333333,1,0
2022-06-02 04:45:00,0.013,108.228,0.0,4.990666666666667,103.2373333333333,1,0
2022-06-02 05:00:00,0.013,109.913,0.0,2.232333333333334,107.6806666666667,1,0
2022-06-02 05:15:00,0.01333333333333333,119.7283333333333,0.0,4.013,115.7153333333333,1,0
2022-06-02 05:30:00,0.013,118.213,0.0,2.952333333333333,115.2606666666667,1,0
2022-06-02 05:45:00,0.013,119.7926666666667,0.0,4.542666666666666,115.25,1,0
2022-06-02 06:00:00,0.013,120.5216666666667,0.0,2.890333333333333,117.6313333333333,1,0
2022-06-02 06:15:00,0.013,123.876,0.0,4.005333333333334,119.8706666666667,1,0
2022-06-02 06:30:00,0.01666666666666667,116.1143333333333,0.0,4.937666666666666,111.1766666666666,1,0
2022-06-02 06:45:00,1.921333333333333,130.1063333333333,0.0,2.82,127.2863333333333,1,0
2022-06-02 07:00:00,8.150666666666666,135.692,0.0,3.836666666666666,131.8553333333333,1,0
2022-06-02 07:15:00,15.46533333333333,139.6673333333333,0.0,6.506,133.1613333333333,1,0
2022-06-02 07:30:00,22.39666666666666,161.178,0.0,21.44633333333333,139.7316666666667,1,0
2022-06-02 07:45:00,37.263,150.4416666666667,0.0,10.47733333333333,139.9643333333333,1,0
