datetime_str,Residual Demand,Dispatchable Generation,Thermal Generation,Nuclear Generation,Wind,PV,Total RE,Manual Load_Reduction(MLR),ILS Usage
,25167.283,24528.27,932.0,0.0,232.448,0.0,2077.72,0.0,0.0
,26957.186,25827.27,931.0,0.0,702.509,92.036,2077.72,0.0,0.0
,27350.198,25844.4,931.0,0.0,970.102,261.816,2077.72,0.0,0.0
,27089.478,25479.27,931.0,0.0,1105.078,272.615,2077.72,0.0,0.0
,26763.224,25082.4,931.0,0.0,1172.826,267.238,2077.72,0.0,0.0
,26560.628,24890.27,931.0,0.0,1177.118,255.387,2077.72,0.0,0.0
,26050.674,24536.53,931.0,0.0,993.361,239.292,2077.72,0.0,0.0
,25882.74,24376.53,931.0,0.0,879.35,237.422,2077.72,0.0,0.0
,25720.11,24214.4,932.0,0.0,764.002,213.879,2077.72,0.0,0.0
,26029.408,24645.27,932.0,0.0,466.476,254.118,2077.72,0.0,0.0
,27270.129,26203.4,931.0,0.0,113.849,223.476,2077.72,0.0,0.0
,29435.442,28388.4,931.0,0.0,2.025,186.785,2077.72,0.0,0.0
,28771.021,27767.27,931.0,0.0,0.0,184.881,2077.72,0.0,0.0
,26660.22,25793.4,930.0,0.0,0.0,184.425,2077.72,0.0,0.0
,24369.396,23576.27,931.0,0.0,0.0,169.054,2077.72,0.0,0.0
,22683.438,22070.4,932.0,0.0,0.0,49.053,2077.72,0.0,0.0
,21571.523,20956.4,932.0,0.0,0.0,38.114,2077.72,0.0,0.0
,20988.359,20389.27,932.0,0.0,0.0,37.726,2077.72,0.0,0.0
,20810.917,20249.4,931.0,0.0,0.0,13.363,2077.72,0.0,0.0
,20690.529,20192.27,931.0,0.0,0.0,0.0,2077.72,0.0,0.0
,20954.419,20411.4,931.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22382.476,21785.4,932.0,0.0,0.0,0.0,2077.72,0.0,0.0
,25885.071,25241.4,932.0,0.0,0.0,0.0,2077.72,0.0,0.0
,28009.678,27333.27,932.0,0.0,1.201,0.0,2077.72,0.0,0.0
,27841.269,27134.4,931.0,0.0,63.495,0.0,2077.72,0.0,0.0
,28331.788,27605.4,931.0,0.0,208.375,0.0,2077.72,0.0,0.0
,28478.294,27685.27,931.0,0.0,333.657,0.738,2077.72,0.0,0.0
,28734.017,27808.4,930.0,0.0,407.234,101.776,2077.72,20.0,0.0
,28698.096,27668.53,930.0,0.0,464.734,71.662,2077.72,20.0,0.0
,28532.567,27534.4,930.0,0.0,478.213,17.945,2077.72,0.0,0.0
,28202.56,27136.27,931.0,0.0,482.41,44.243,2077.72,0.0,0.0
,28284.257,27162.4,932.0,0.0,397.714,28.625,2077.72,0.0,0.0
,28707.026,27716.4,932.0,0.0,269.026,14.731,2077.72,0.0,0.0
,29181.499,28288.4,931.0,0.0,139.551,16.805,2077.72,0.0,0.0
,30143.763,29353.4,930.0,0.0,37.562,85.269,2077.72,0.0,0.0
,31957.288,31372.4,931.0,0.0,0.733,90.279,2077.72,5.0,0.0
,30552.643,30096.27,931.0,0.0,0.0,78.044,2077.72,0.0,0.0
,28541.844,28197.4,931.0,0.0,0.0,74.871,2077.72,0.0,0.0
,25926.307,25618.27,931.0,0.0,0.0,17.258,2077.72,0.0,0.0
,23812.5,23221.27,932.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22667.331,22062.4,931.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22120.244,21570.27,931.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21763.816,21359.4,931.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21743.696,21369.27,931.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22162.169,21703.27,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23462.683,23045.4,931.0,0.0,0.0,0.0,2077.72,0.0,0.0
,26653.449,26200.27,931.0,0.0,0.0,0.0,2077.72,0.0,0.0
,29013.754,28546.27,932.0,0.0,1.195,0.0,2077.72,0.0,0.0
,28347.214,27785.53,931.0,0.0,66.653,0.0,2077.72,0.0,0.0
,28804.441,27953.27,931.0,0.0,264.32,0.0,2077.72,15.0,0.0
,28703.77,27669.27,931.0,0.0,450.369,0.0,2077.72,30.0,0.0
,28652.443,27452.404,930.0,0.0,631.869,11.278,2077.72,30.0,0.0
,28688.664,27445.426,930.0,0.0,710.193,88.706,2077.72,30.0,0.0
,28467.897,27232.435,931.0,0.0,825.612,83.992,2077.72,30.0,0.0
,28148.849,26808.226,931.0,0.0,935.514,91.861,2077.72,15.0,0.0
,28332.227,27124.37,931.0,0.0,811.907,167.385,2077.72,0.0,0.0
,28950.419,27860.53,931.0,0.0,680.721,215.081,2077.72,0.0,0.0
,29480.092,28515.481,931.0,0.0,532.46,254.577,2077.72,0.0,0.0
,30833.364,30300.839,931.0,0.0,127.623,226.461,2077.72,0.0,0.0
,32572.961,32201.327,932.0,0.0,1.581,167.222,2077.72,229.0,0.0
,30665.666,30226.948,932.0,0.0,0.0,126.472,2077.72,229.0,0.0
,28584.149,28314.687,931.0,0.0,0.0,95.137,2077.72,0.0,0.0
,25947.815,25717.27,931.0,0.0,0.0,89.142,2077.72,0.0,0.0
,23836.517,23615.27,931.0,0.0,0.0,4.654,2077.72,0.0,0.0
,22595.285,22397.4,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22042.973,21779.27,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21675.633,21301.4,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21560.851,21075.27,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21900.578,21283.27,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23282.305,22627.4,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,26814.712,26110.4,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,29157.798,28413.4,930.0,0.0,1.555,0.0,2077.72,0.0,0.0
,28555.281,27582.27,930.0,0.0,109.963,0.0,2077.72,0.0,0.0
,28943.164,27465.4,930.0,0.0,403.147,62.99,2077.72,0.0,0.0
,28811.319,26928.4,929.0,0.0,577.094,250.94,2077.72,0.0,0.0
,29034.745,26758.27,930.0,0.0,798.08,278.092,2077.72,0.0,0.0
,28798.043,26222.4,930.0,0.0,1004.009,275.026,2077.72,0.0,0.0
,28403.98,25519.27,930.0,0.0,1069.032,260.27,2077.72,0.0,0.0
,28174.438,25260.4,931.0,0.0,1102.425,231.063,2077.72,0.0,0.0
,28284.98,25541.27,931.0,0.0,975.815,227.407,2077.72,0.0,0.0
,28881.741,26322.4,931.0,0.0,700.401,230.745,2077.72,0.0,0.0
,29371.078,27178.27,930.0,0.0,452.239,231.538,2077.72,0.0,0.0
,30639.626,28963.4,930.0,0.0,117.957,226.444,2077.72,0.0,0.0
,32552.301,31167.27,930.0,0.0,1.506,200.006,2077.72,354.0,0.0
,31193.221,29897.27,930.0,0.0,0.0,186.564,2077.72,354.0,0.0
,28897.919,27488.4,929.0,0.0,0.0,183.908,2077.72,0.0,0.0
,26434.76,25124.27,929.0,0.0,0.0,136.652,2077.72,0.0,0.0
,24148.977,23140.27,929.0,0.0,0.0,4.734,2077.72,0.0,0.0
,22881.989,22014.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22237.936,21434.4,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21973.066,21323.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21753.765,21269.4,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22084.167,21684.27,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23596.543,23216.4,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,26834.333,26344.4,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,29216.046,28679.27,929.0,0.0,3.566,0.0,2077.72,0.0,0.0
,28271.583,27578.4,929.0,0.0,213.937,0.0,2077.72,0.0,0.0
,28670.27,27540.27,929.0,0.0,689.934,12.278,2077.72,0.0,0.0
,28392.224,26844.27,929.0,0.0,983.693,82.947,2077.72,0.0,0.0
,28517.731,26806.27,930.0,0.0,1127.851,97.142,2077.72,0.0,0.0
,28473.48,26713.27,929.0,0.0,1211.676,58.492,2077.72,0.0,0.0
,28370.198,26588.27,929.0,0.0,1247.852,53.775,2077.72,0.0,0.0
,28175.743,26378.27,929.0,0.0,1228.603,94.981,2077.72,0.0,0.0
,28342.661,26600.27,929.0,0.0,1132.21,118.434,2077.72,0.0,0.0
,29048.224,27402.4,928.0,0.0,979.247,184.741,2077.72,0.0,0.0
,29411.139,28044.27,928.0,0.0,660.558,244.177,2077.72,0.0,0.0
,30652.339,29802.27,928.0,0.0,182.075,249.449,2077.72,0.0,0.0
,32389.503,31757.4,928.0,0.0,1.804,195.939,2077.72,319.0,0.0
,30943.477,30325.27,928.0,0.0,0.0,157.712,2077.72,319.0,0.0
,28819.642,28255.27,929.0,0.0,0.0,140.982,2077.72,0.0,0.0
,26011.166,25510.967,928.0,0.0,0.0,101.682,2077.72,1.567,0.0
,24035.512,23646.27,928.0,0.0,0.0,40.81,2077.72,0.0,0.0
,22783.631,22418.4,928.0,0.0,0.0,40.522,2077.72,0.0,0.0
,22245.192,21946.27,929.0,0.0,0.0,40.554,2077.72,0.0,0.0
,21936.598,21676.4,929.0,0.0,0.0,40.672,2077.72,0.0,0.0
,21748.82,21543.27,929.0,0.0,0.0,21.304,2077.72,0.0,0.0
,22265.161,22144.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23771.07,23683.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,26801.771,26699.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,29063.667,28940.27,930.0,0.0,1.661,0.0,2077.72,0.0,0.0
,28905.173,28560.53,930.0,0.0,219.5,0.0,2077.72,0.0,0.0
,29569.852,28678.77,929.0,0.0,694.471,64.827,2077.72,7.5,0.0
,29490.398,28220.27,928.0,0.0,947.479,235.112,2077.72,30.0,0.0
,29595.573,28101.4,928.0,0.0,1143.664,264.787,2077.72,30.0,0.0
,29501.226,27922.27,929.0,0.0,1225.889,267.512,2077.72,30.0,0.0
,29042.903,27447.4,929.0,0.0,1241.882,264.279,2077.72,30.0,0.0
,28446.238,26795.27,929.0,0.0,1210.075,269.994,2077.72,0.0,0.0
,28285.108,26708.4,929.0,0.0,1130.162,276.079,2077.72,0.0,0.0
,28400.459,26985.4,930.0,0.0,963.085,281.238,2077.72,0.0,0.0
,28628.545,27535.4,929.0,0.0,644.435,291.841,2077.72,0.0,0.0
,29568.964,28983.27,929.0,0.0,175.171,246.849,2077.72,0.0,0.0
,31285.051,30877.27,929.0,0.0,1.612,198.985,2077.72,0.0,0.0
,30071.408,29667.4,930.0,0.0,0.0,199.563,2077.72,0.0,0.0
,28381.782,27995.27,930.0,0.0,0.0,196.473,2077.72,0.0,0.0
,26293.896,25946.27,929.0,0.0,0.0,188.992,2077.72,0.0,0.0
,24482.387,24291.4,929.0,0.0,0.0,79.264,2077.72,0.0,0.0
,23165.076,23017.27,928.0,0.0,0.0,40.521,2077.72,0.0,0.0
,22477.343,22326.4,929.0,0.0,0.0,40.113,2077.72,0.0,0.0
,21921.091,21782.27,928.0,0.0,0.0,39.675,2077.72,0.0,0.0
,21856.548,21689.27,930.0,0.0,0.0,39.279,2077.72,0.0,0.0
,21948.039,21784.27,929.0,0.0,0.0,13.659,2077.72,0.0,0.0
,22348.1,22199.4,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23458.371,23303.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,24900.209,24725.27,929.0,0.0,1.548,0.0,2077.72,0.0,0.0
,26588.969,26197.4,929.0,0.0,201.88,0.0,2077.72,0.0,0.0
,28274.564,27345.27,929.0,0.0,674.233,59.374,2077.72,0.0,0.0
,28490.271,27108.27,929.0,0.0,947.514,261.256,2077.72,0.0,0.0
,28043.491,26520.53,929.0,0.0,1094.961,284.693,2077.72,0.0,0.0
,27767.282,26187.27,929.0,0.0,1168.63,282.657,2077.72,0.0,0.0
,27536.243,25973.4,928.0,0.0,1188.569,272.83,2077.72,0.0,0.0
,27038.539,25480.27,929.0,0.0,1173.828,266.579,2077.72,0.0,0.0
,26457.778,24958.27,929.0,0.0,1089.287,268.962,2077.72,0.0,0.0
,26174.124,24761.4,929.0,0.0,940.11,282.704,2077.72,0.0,0.0
,26567.563,25365.4,929.0,0.0,646.466,290.222,2077.72,0.0,0.0
,27589.992,26803.493,929.0,0.0,172.054,247.536,2077.72,0.0,0.0
,30116.786,29392.747,928.0,0.0,1.398,204.117,2077.72,0.0,0.0
,28864.978,28262.521,928.0,0.0,0.0,197.919,2077.72,0.0,0.0
,26928.876,26419.27,929.0,0.0,0.0,193.681,2077.72,0.0,0.0
,24999.508,24420.27,929.0,0.0,0.0,189.518,2077.72,0.0,0.0
,23607.095,23110.4,928.0,0.0,0.0,68.056,2077.72,0.0,0.0
,22422.057,21928.27,928.0,0.0,0.0,40.08,2077.72,0.0,0.0
,21551.808,21081.27,929.0,0.0,0.0,40.031,2077.72,0.0,0.0
,21101.347,20693.4,928.0,0.0,0.0,39.702,2077.72,0.0,0.0
,20809.351,20397.27,929.0,0.0,0.0,39.813,2077.72,0.0,0.0
,20748.998,20438.27,929.0,0.0,0.0,7.378,2077.72,0.0,0.0
,21059.518,20812.4,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21698.422,21497.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23069.65,22886.4,930.0,0.0,2.71,0.0,2077.72,0.0,0.0
,25389.341,24989.27,930.0,0.0,212.082,0.0,2077.72,0.0,0.0
,27170.37,26212.27,930.0,0.0,717.405,84.124,2077.72,0.0,0.0
,27531.773,26161.4,930.0,0.0,999.539,269.213,2077.72,0.0,0.0
,26943.925,25417.27,931.0,0.0,1150.614,282.469,2077.72,0.0,0.0
,26833.588,25197.4,931.0,0.0,1221.405,280.351,2077.72,0.0,0.0
,26443.206,24717.27,931.0,0.0,1242.502,277.642,2077.72,0.0,0.0
,26157.894,24401.4,930.0,0.0,1214.72,274.603,2077.72,0.0,0.0
,25709.634,24053.27,929.0,0.0,1133.025,260.095,2077.72,0.0,0.0
,25562.071,24081.53,928.0,0.0,969.968,249.731,2077.72,0.0,0.0
,25702.684,24468.27,928.0,0.0,650.42,280.608,2077.72,0.0,0.0
,27406.275,26736.53,928.0,0.0,161.287,242.793,2077.72,0.0,0.0
,29998.953,29467.27,929.0,0.0,1.298,210.264,2077.72,0.0,0.0
,28954.459,28382.4,930.0,0.0,0.0,201.086,2077.72,0.0,0.0
,26822.34,26336.27,929.0,0.0,0.0,195.966,2077.72,0.0,0.0
,24658.075,24247.27,929.0,0.0,0.0,185.649,2077.72,0.0,0.0
,22854.569,22576.4,929.0,0.0,0.0,61.57,2077.72,0.0,0.0
,21660.563,21414.27,929.0,0.0,0.0,40.843,2077.72,0.0,0.0
,21062.805,20845.4,928.0,0.0,0.0,41.515,2077.72,0.0,0.0
,20704.829,20520.4,928.0,0.0,0.0,41.494,2077.72,0.0,0.0
,20876.49,20713.27,928.0,0.0,0.0,26.877,2077.72,0.0,0.0
,21210.009,21075.4,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22912.907,22775.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,26153.407,25976.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,28684.445,28436.27,928.0,0.0,2.573,0.0,2077.72,0.0,0.0
,27986.836,27406.27,928.0,0.0,195.427,0.0,2077.72,0.0,0.0
,28263.844,27023.4,928.0,0.0,670.705,61.182,2077.72,0.0,0.0
,28364.621,26552.27,928.0,0.0,958.757,261.808,2077.72,30.0,0.0
,28270.613,26184.87,929.0,0.0,1115.84,259.687,2077.72,30.0,0.0
,28260.983,25888.27,930.0,0.0,1217.04,263.463,2077.72,35.0,0.0
,28062.457,25477.27,930.0,0.0,1246.833,259.717,2077.72,40.0,0.0
,28063.491,25408.4,930.0,0.0,1175.897,256.182,2077.72,40.0,0.0
,28102.423,25576.27,929.0,0.0,1079.691,220.752,2077.72,45.0,0.0
,28477.33,26047.4,929.0,0.0,918.65,221.397,2077.72,50.0,0.0
,29102.416,27138.27,929.0,0.0,557.449,240.204,2077.72,80.0,0.0
,30381.976,28913.53,929.0,0.0,134.113,212.88,2077.72,88.0,0.0
,32672.203,31362.27,929.0,0.0,0.973,191.92,2077.72,464.0,0.0
,31201.853,29871.9,929.0,0.0,0.0,186.127,2077.72,421.5,0.0
,28699.192,27123.27,928.0,0.0,0.0,185.637,2077.72,20.0,0.0
,26210.445,24712.27,928.0,0.0,0.0,149.437,2077.72,0.0,0.0
,23939.167,22675.53,928.0,0.0,0.0,50.498,2077.72,0.0,0.0
,22834.2,21725.4,928.0,0.0,0.0,41.531,2077.72,0.0,0.0
,22279.49,21291.4,929.0,0.0,0.0,41.626,2077.72,0.0,0.0
,21934.32,20935.27,929.0,0.0,0.0,41.685,2077.72,0.0,0.0
,22003.984,20983.27,928.0,0.0,0.0,17.433,2077.72,0.0,0.0
,22349.149,21302.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23975.059,22948.27,927.0,0.0,0.0,0.0,2077.72,0.0,0.0
,26967.563,26016.27,927.0,0.0,0.0,0.0,2077.72,0.0,0.0
,29442.68,28620.4,927.0,0.0,2.49,0.0,2077.72,0.0,0.0
,28417.69,27497.27,928.0,0.0,202.693,0.0,2077.72,0.0,0.0
,28650.462,27309.4,928.0,0.0,690.548,69.484,2077.72,0.0,0.0
,28417.447,26633.4,929.0,0.0,969.738,267.984,2077.72,0.0,0.0
,28227.895,26259.27,929.0,0.0,1140.303,288.526,2077.72,0.0,0.0
,28321.92,26300.27,929.0,0.0,1216.089,275.376,2077.72,0.0,0.0
,28040.418,25999.4,928.0,0.0,1234.467,264.303,2077.72,0.0,0.0
,28099.909,26034.4,928.0,0.0,1202.237,261.208,2077.72,0.0,0.0
,28396.5,26402.4,929.0,0.0,1131.009,261.824,2077.72,0.0,0.0
,28683.684,26843.27,928.0,0.0,956.832,262.755,2077.72,0.0,0.0
,29213.836,27686.4,928.0,0.0,624.829,279.14,2077.72,0.0,0.0
,30289.459,29277.133,927.0,0.0,145.809,241.642,2077.72,0.0,0.0
,32497.857,31713.602,927.0,0.0,0.907,201.005,2077.72,311.0,0.0
,30855.489,30122.179,927.0,0.0,0.0,201.257,2077.72,311.0,0.0
,28674.618,27970.27,927.0,0.0,0.0,198.552,2077.72,0.0,0.0
,26409.535,25806.27,927.0,0.0,0.0,159.564,2077.72,0.0,0.0
,24471.864,24027.4,929.0,0.0,0.0,53.068,2077.72,0.0,0.0
,23163.651,22852.27,929.0,0.0,0.0,41.202,2077.72,0.0,0.0
,22511.274,22223.27,928.0,0.0,0.0,40.901,2077.72,0.0,0.0
,22153.579,21841.4,928.0,0.0,0.0,41.177,2077.72,0.0,0.0
,22108.111,21778.4,928.0,0.0,0.0,9.973,2077.72,0.0,0.0
,22311.279,21943.27,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23709.869,23305.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,26578.617,26100.27,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,28642.677,28103.4,928.0,0.0,2.392,0.0,2077.72,0.0,0.0
,28191.213,27379.4,928.0,0.0,194.138,0.0,2077.72,0.0,0.0
,28558.612,27176.4,928.0,0.0,675.794,69.163,2077.72,0.0,0.0
,28447.065,26676.4,929.0,0.0,972.711,214.07,2077.72,0.0,0.0
,28259.336,26266.27,929.0,0.0,1121.437,219.053,2077.72,0.0,0.0
,28148.488,26018.4,929.0,0.0,1194.481,210.76,2077.72,0.0,0.0
,28001.438,25637.27,928.0,0.0,1236.379,206.841,2077.72,0.0,0.0
,27950.978,25424.4,928.0,0.0,1193.419,203.666,2077.72,0.0,0.0
,28048.093,25503.4,928.0,0.0,1093.68,203.977,2077.72,0.0,0.0
,28265.98,25849.27,928.0,0.0,916.841,239.865,2077.72,0.0,0.0
,28829.392,26720.4,928.0,0.0,568.604,246.392,2077.72,40.0,0.0
,29924.991,28292.27,928.0,0.0,113.07,216.354,2077.72,100.0,0.0
,31828.493,30338.53,928.0,0.0,0.725,194.824,2077.72,120.0,0.0
,30117.466,28782.567,928.0,0.0,0.0,185.632,2077.72,79.167,0.0
,28207.027,26875.27,928.0,0.0,0.0,156.222,2077.72,40.0,0.0
,25968.786,24718.4,928.0,0.0,0.0,137.191,2077.72,30.0,0.0
,24002.074,22675.27,928.0,0.0,0.0,39.936,2077.72,0.0,0.0
,22868.244,21432.4,929.0,0.0,0.0,37.525,2077.72,0.0,0.0
,22106.451,20609.4,929.0,0.0,0.0,37.336,2077.72,0.0,0.0
,21857.936,20391.4,929.0,0.0,0.0,21.067,2077.72,0.0,0.0
,21740.189,20413.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22017.891,20616.27,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23182.381,21791.4,927.0,0.0,0.0,0.0,2077.72,0.0,0.0
,26113.067,24839.27,927.0,0.0,0.0,0.0,2077.72,0.0,0.0
,28380.435,27234.53,927.0,0.0,2.402,0.0,2077.72,0.0,0.0
,28163.191,27039.27,927.0,0.0,140.074,0.0,2077.72,0.0,0.0
,28528.779,26844.27,928.0,0.0,591.086,23.243,2077.72,20.0,0.0
,28406.518,26106.458,932.0,0.0,841.871,178.976,2077.72,45.0,0.0
,28485.464,25711.27,928.0,0.0,988.328,175.601,2077.72,50.0,0.0
,28536.785,25621.4,929.0,0.0,1131.964,216.125,2077.72,45.0,0.0
,28199.696,25271.27,931.0,0.0,1168.671,254.253,2077.72,40.0,0.0
,28271.398,25283.4,933.0,0.0,1149.361,269.794,2077.72,40.0,0.0
,27979.902,25159.27,928.0,0.0,1031.407,278.709,2077.72,40.0,0.0
,28016.171,25467.4,928.0,0.0,860.346,288.914,2077.72,40.0,0.0
,28139.643,26011.27,929.0,0.0,537.949,290.102,2077.72,20.0,0.0
,28995.95,27482.4,928.0,0.0,114.751,240.08,2077.72,0.0,0.0
,30644.233,29429.27,928.0,0.0,0.811,205.328,2077.72,0.0,0.0
,29427.779,28141.27,928.0,0.0,0.0,196.751,2077.72,0.0,0.0
,27899.975,26667.4,928.0,0.0,0.0,186.796,2077.72,0.0,0.0
,26078.984,24962.27,928.0,0.0,0.0,152.022,2077.72,0.0,0.0
,24275.21,23240.4,929.0,0.0,0.0,52.258,2077.72,0.0,0.0
,22946.085,22025.27,929.0,0.0,0.0,7.488,2077.72,0.0,0.0
,22156.263,21343.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21423.08,20743.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21235.378,20694.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21254.83,20706.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21616.131,21081.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22590.501,22113.4,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23742.576,23358.4,929.0,0.0,2.333,0.0,2077.72,0.0,0.0
,25375.406,24898.4,928.0,0.0,140.083,0.0,2077.72,0.0,0.0
,26670.245,25860.27,928.0,0.0,547.906,0.0,2077.72,0.0,0.0
,27316.943,26267.4,928.0,0.0,827.112,0.0,2077.72,0.0,0.0
,27230.029,26024.27,928.0,0.0,966.128,2.881,2077.72,0.0,0.0
,26893.096,25422.4,928.0,0.0,1055.188,56.933,2077.72,0.0,0.0
,26531.302,24974.4,929.0,0.0,1052.768,107.717,2077.72,0.0,0.0
,26086.254,24514.4,929.0,0.0,1034.218,120.086,2077.72,0.0,0.0
,25663.997,24103.27,929.0,0.0,958.362,158.797,2077.72,0.0,0.0
,25660.814,24253.4,928.0,0.0,750.321,197.209,2077.72,0.0,0.0
,26051.275,24948.27,928.0,0.0,456.776,202.841,2077.72,0.0,0.0
,27511.495,26752.4,928.0,0.0,90.956,207.824,2077.72,0.0,0.0
,29018.917,28355.53,928.0,0.0,0.575,155.011,2077.72,0.0,0.0
,27722.003,27071.4,928.0,0.0,0.0,127.024,2077.72,0.0,0.0
,25934.954,25290.27,928.0,0.0,0.0,101.717,2077.72,0.0,0.0
,24433.656,23807.27,928.0,0.0,0.0,98.978,2077.72,0.0,0.0
,22839.216,22239.4,928.0,0.0,0.0,12.431,2077.72,0.0,0.0
,21896.857,21195.27,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21196.947,20411.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,20943.105,20318.363,928.0,0.0,0.0,0.0,2077.72,245.833,0.0
,20699.395,20250.27,928.0,0.0,0.0,0.0,2077.72,250.0,0.0
,20287.403,20033.437,929.0,0.0,0.0,0.0,2077.72,4.167,0.0
,20994.914,20177.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21650.458,20719.4,928.0,0.0,0.0,0.0,2077.72,0.0,0.0
,23205.756,22290.27,928.0,0.0,2.063,0.0,2077.72,0.0,0.0
,25097.538,24146.27,928.0,0.0,121.13,0.0,2077.72,0.0,0.0
,26467.158,25271.4,928.0,0.0,481.836,1.936,2077.72,0.0,0.0
,26716.676,25107.27,931.0,0.0,779.536,51.854,2077.72,0.0,0.0
,26464.201,24334.4,933.0,0.0,966.07,174.212,2077.72,0.0,0.0
,26171.821,23949.27,933.0,0.0,1101.854,211.535,2077.72,0.0,0.0
,25888.97,23685.27,934.0,0.0,1156.782,226.723,2077.72,0.0,0.0
,25643.537,23472.53,933.0,0.0,1135.265,259.649,2077.72,0.0,0.0
,25305.881,23255.27,928.0,0.0,995.476,288.225,2077.72,0.0,0.0
,25186.152,23424.4,928.0,0.0,826.017,290.132,2077.72,0.0,0.0
,25680.197,24317.27,927.0,0.0,503.946,287.501,2077.72,0.0,0.0
,26770.853,25860.4,928.0,0.0,99.197,246.156,2077.72,0.0,0.0
,28492.13,27705.27,928.0,0.0,0.426,198.214,2077.72,0.0,0.0
,27208.852,26461.4,928.0,0.0,0.0,189.204,2077.72,0.0,0.0
,25454.468,24805.27,928.0,0.0,0.0,188.987,2077.72,0.0,0.0
,23854.261,23275.27,928.0,0.0,0.0,155.864,2077.72,0.0,0.0
,22498.749,22030.4,929.0,0.0,0.0,50.605,2077.72,0.0,0.0
,21489.442,21053.27,929.0,0.0,0.0,21.386,2077.72,0.0,0.0
,20898.251,20506.27,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,20522.349,20155.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,20404.677,20020.4,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,20466.26,20051.4,930.0,0.0,0.0,0.0,2077.72,0.0,0.0
,20623.709,20211.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,21018.166,20596.27,929.0,0.0,0.0,0.0,2077.72,0.0,0.0
,22225.833,21713.4,929.0,0.0,1.906,0.0,2077.72,0.0,0.0
,24362.501,23656.27,929.0,0.0,164.891,0.0,2077.72,0.0,0.0
,26200.08,25100.4,929.0,0.0,570.366,38.988,2077.72,0.0,0.0
,26806.793,25327.4,929.0,0.0,895.913,229.794,2077.72,0.0,0.0
,26569.639,24901.27,929.0,0.0,1081.999,271.542,2077.72,0.0,0.0
,26198.914,24354.4,929.0,0.0,1181.566,272.079,2077.72,0.0,0.0
,25898.554,23992.27,929.0,0.0,1197.15,243.897,2077.72,0.0,0.0
,25466.772,23480.4,929.0,0.0,1155.609,218.199,2077.72,0.0,0.0
,24985.531,22999.27,929.0,0.0,1026.854,235.383,2077.72,0.0,0.0
,24740.762,22893.4,929.0,0.0,783.438,234.535,2077.72,0.0,0.0
,25206.374,23565.27,929.0,0.0,457.379,239.149,2077.72,0.0,0.0
