fips_code,county,state,customers_out,run_start_time
04013,Maricopa,Arizona,42,2022-05-02 04:45:00
04013,Maricopa,Arizona,24,2022-05-02 05:00:00
04013,Maricopa,Arizona,31,2022-05-02 05:15:00
04013,Maricopa,Arizona,31,2022-05-02 05:30:00
04013,Maricopa,Arizona,31,2022-05-02 05:45:00
04013,Maricopa,Arizona,12,2022-05-02 06:00:00
04013,Maricopa,Arizona,12,2022-05-02 06:15:00
04013,Maricopa,Arizona,12,2022-05-02 06:30:00
04013,Maricopa,Arizona,12,2022-05-02 06:45:00
04013,Maricopa,Arizona,12,2022-05-02 07:00:00
04013,Maricopa,Arizona,12,2022-05-02 07:15:00
04013,Maricopa,Arizona,12,2022-05-02 07:30:00
04013,Maricopa,Arizona,12,2022-05-02 07:45:00
04013,Maricopa,Arizona,12,2022-05-02 08:00:00
04013,Maricopa,Arizona,12,2022-05-02 08:15:00
04013,Maricopa,Arizona,12,2022-05-02 08:30:00
04013,Maricopa,Arizona,7,2022-05-02 08:45:00
04013,Maricopa,Arizona,7,2022-05-02 09:00:00
04013,Maricopa,Arizona,7,2022-05-02 09:15:00
04013,Maricopa,Arizona,35,2022-05-02 10:00:00
04013,Maricopa,Arizona,35,2022-05-02 10:15:00
04013,Maricopa,Arizona,35,2022-05-02 10:30:00
04013,Maricopa,Arizona,35,2022-05-02 10:45:00
04013,Maricopa,Arizona,35,2022-05-02 11:00:00
04013,Maricopa,Arizona,35,2022-05-02 11:15:00
04013,Maricopa,Arizona,35,2022-05-02 11:30:00
04013,Maricopa,Arizona,35,2022-05-02 11:45:00
04013,Maricopa,Arizona,35,2022-05-02 12:00:00
04013,Maricopa,Arizona,35,2022-05-02 12:15:00
04013,Maricopa,Arizona,35,2022-05-02 12:30:00
04013,Maricopa,Arizona,35,2022-05-02 12:45:00
04013,Maricopa,Arizona,35,2022-05-02 13:00:00
04013,Maricopa,Arizona,35,2022-05-02 13:15:00
04013,Maricopa,Arizona,35,2022-05-02 13:30:00
04013,Maricopa,Arizona,35,2022-05-02 13:45:00
04013,Maricopa,Arizona,35,2022-05-02 14:00:00
04013,Maricopa,Arizona,35,2022-05-02 14:15:00
04013,Maricopa,Arizona,35,2022-05-02 14:30:00
04013,Maricopa,Arizona,35,2022-05-02 14:45:00
04013,Maricopa,Arizona,51,2022-05-02 15:00:00
04013,Maricopa,Arizona,60,2022-05-02 15:15:00
04013,Maricopa,Arizona,29,2022-05-02 15:30:00
04013,Maricopa,Arizona,29,2022-05-02 15:45:00
04013,Maricopa,Arizona,29,2022-05-02 16:00:00
04013,Maricopa,Arizona,45,2022-05-02 16:15:00
04013,Maricopa,Arizona,45,2022-05-02 16:30:00
04013,Maricopa,Arizona,45,2022-05-02 16:45:00
04013,Maricopa,Arizona,45,2022-05-02 17:00:00
04013,Maricopa,Arizona,50,2022-05-02 17:15:00
04013,Maricopa,Arizona,34,2022-05-02 17:30:00
04013,Maricopa,Arizona,56,2022-05-02 17:45:00
04013,Maricopa,Arizona,51,2022-05-02 18:00:00
04013,Maricopa,Arizona,63,2022-05-02 18:15:00
04013,Maricopa,Arizona,63,2022-05-02 18:30:00
04013,Maricopa,Arizona,82,2022-05-02 18:45:00
04013,Maricopa,Arizona,59,2022-05-02 19:00:00
04013,Maricopa,Arizona,59,2022-05-02 19:15:00
04013,Maricopa,Arizona,59,2022-05-02 19:30:00
04013,Maricopa,Arizona,54,2022-05-02 19:45:00
04013,Maricopa,Arizona,54,2022-05-02 20:00:00
04013,Maricopa,Arizona,21,2022-05-02 20:30:00
04013,Maricopa,Arizona,21,2022-05-02 20:45:00
04013,Maricopa,Arizona,27,2022-05-02 21:00:00
04013,Maricopa,Arizona,27,2022-05-02 21:15:00
04013,Maricopa,Arizona,38,2022-05-02 21:30:00
04013,Maricopa,Arizona,58,2022-05-02 21:45:00
04013,Maricopa,Arizona,58,2022-05-02 22:00:00
04013,Maricopa,Arizona,31,2022-05-02 22:15:00
04013,Maricopa,Arizona,31,2022-05-02 22:30:00
04013,Maricopa,Arizona,31,2022-05-02 22:45:00
04013,Maricopa,Arizona,31,2022-05-02 23:00:00
04013,Maricopa,Arizona,31,2022-05-02 23:15:00
04013,Maricopa,Arizona,5,2022-05-02 23:30:00
04013,Maricopa,Arizona,5,2022-05-02 23:45:00
04013,Maricopa,Arizona,5,2022-05-03 00:00:00
04013,Maricopa,Arizona,5,2022-05-03 00:15:00
04013,Maricopa,Arizona,5,2022-05-03 00:30:00
04013,Maricopa,Arizona,5,2022-05-03 00:45:00
04013,Maricopa,Arizona,5,2022-05-03 01:00:00
04013,Maricopa,Arizona,5,2022-05-03 01:15:00
04013,Maricopa,Arizona,5,2022-05-03 01:30:00
04013,Maricopa,Arizona,5,2022-05-03 01:45:00
04013,Maricopa,Arizona,5,2022-05-03 02:00:00
04013,Maricopa,Arizona,5,2022-05-03 02:15:00
04013,Maricopa,Arizona,5,2022-05-03 02:30:00
04013,Maricopa,Arizona,7,2022-05-03 02:45:00
04013,Maricopa,Arizona,7,2022-05-03 03:00:00
04013,Maricopa,Arizona,7,2022-05-03 03:15:00
04013,Maricopa,Arizona,7,2022-05-03 03:30:00
04013,Maricopa,Arizona,7,2022-05-03 03:45:00
04013,Maricopa,Arizona,7,2022-05-03 04:00:00
04013,Maricopa,Arizona,7,2022-05-03 04:15:00
04013,Maricopa,Arizona,7,2022-05-03 04:30:00
04013,Maricopa,Arizona,7,2022-05-03 04:45:00
04013,Maricopa,Arizona,7,2022-05-03 05:00:00
04013,Maricopa,Arizona,23,2022-05-03 05:15:00
04013,Maricopa,Arizona,803,2022-05-03 05:30:00
04013,Maricopa,Arizona,800,2022-05-03 05:45:00
04013,Maricopa,Arizona,16,2022-05-03 06:00:00
04013,Maricopa,Arizona,16,2022-05-03 06:15:00
04013,Maricopa,Arizona,292,2022-05-03 06:45:00
04013,Maricopa,Arizona,292,2022-05-03 07:00:00
04013,Maricopa,Arizona,1957,2022-05-03 07:15:00
04013,Maricopa,Arizona,2063,2022-05-03 07:30:00
04013,Maricopa,Arizona,2063,2022-05-03 07:45:00
04013,Maricopa,Arizona,2063,2022-05-03 08:00:00
04013,Maricopa,Arizona,2063,2022-05-03 08:15:00
04013,Maricopa,Arizona,398,2022-05-03 08:30:00
04013,Maricopa,Arizona,398,2022-05-03 08:45:00
04013,Maricopa,Arizona,292,2022-05-03 09:00:00
04013,Maricopa,Arizona,292,2022-05-03 09:15:00
04013,Maricopa,Arizona,292,2022-05-03 09:30:00
04013,Maricopa,Arizona,292,2022-05-03 09:45:00
04013,Maricopa,Arizona,292,2022-05-03 10:00:00
04013,Maricopa,Arizona,292,2022-05-03 10:15:00
04013,Maricopa,Arizona,1,2022-05-03 10:30:00
04013,Maricopa,Arizona,1,2022-05-03 10:45:00
04013,Maricopa,Arizona,1,2022-05-03 11:00:00
04013,Maricopa,Arizona,1,2022-05-03 11:15:00
04013,Maricopa,Arizona,1,2022-05-03 11:30:00
04013,Maricopa,Arizona,1,2022-05-03 11:45:00
04013,Maricopa,Arizona,1,2022-05-03 12:00:00
04013,Maricopa,Arizona,1,2022-05-03 12:15:00
04013,Maricopa,Arizona,1,2022-05-03 12:30:00
04013,Maricopa,Arizona,1,2022-05-03 12:45:00
04013,Maricopa,Arizona,3,2022-05-03 13:00:00
04013,Maricopa,Arizona,3,2022-05-03 13:15:00
04013,Maricopa,Arizona,3,2022-05-03 13:30:00
04013,Maricopa,Arizona,3,2022-05-03 13:45:00
04013,Maricopa,Arizona,3,2022-05-03 14:00:00
04013,Maricopa,Arizona,6,2022-05-03 14:15:00
04013,Maricopa,Arizona,6,2022-05-03 14:30:00
04013,Maricopa,Arizona,8,2022-05-03 14:45:00
04013,Maricopa,Arizona,14,2022-05-03 15:00:00
04013,Maricopa,Arizona,20,2022-05-03 15:15:00
04013,Maricopa,Arizona,66,2022-05-03 15:30:00
04013,Maricopa,Arizona,83,2022-05-03 15:45:00
04013,Maricopa,Arizona,83,2022-05-03 16:00:00
04013,Maricopa,Arizona,77,2022-05-03 16:15:00
04013,Maricopa,Arizona,77,2022-05-03 16:30:00
04013,Maricopa,Arizona,78,2022-05-03 16:45:00
04013,Maricopa,Arizona,89,2022-05-03 17:00:00
04013,Maricopa,Arizona,89,2022-05-03 17:15:00
04013,Maricopa,Arizona,81,2022-05-03 17:30:00
04013,Maricopa,Arizona,81,2022-05-03 17:45:00
04013,Maricopa,Arizona,79,2022-05-03 18:00:00
04013,Maricopa,Arizona,45,2022-05-03 18:15:00
04013,Maricopa,Arizona,40,2022-05-03 18:30:00
04013,Maricopa,Arizona,40,2022-05-03 18:45:00
04013,Maricopa,Arizona,818,2022-05-03 19:00:00
04013,Maricopa,Arizona,804,2022-05-03 19:15:00
04013,Maricopa,Arizona,791,2022-05-03 19:30:00
04013,Maricopa,Arizona,810,2022-05-03 19:45:00
04013,Maricopa,Arizona,807,2022-05-03 20:00:00
04013,Maricopa,Arizona,809,2022-05-03 20:15:00
04013,Maricopa,Arizona,233,2022-05-03 20:30:00
04013,Maricopa,Arizona,224,2022-05-03 20:45:00
04013,Maricopa,Arizona,224,2022-05-03 21:00:00
04013,Maricopa,Arizona,220,2022-05-03 21:15:00
04013,Maricopa,Arizona,220,2022-05-03 21:30:00
04013,Maricopa,Arizona,52,2022-05-03 21:45:00
04013,Maricopa,Arizona,52,2022-05-03 22:00:00
04013,Maricopa,Arizona,50,2022-05-03 22:15:00
04013,Maricopa,Arizona,50,2022-05-03 22:30:00
04013,Maricopa,Arizona,44,2022-05-03 22:45:00
04013,Maricopa,Arizona,18,2022-05-03 23:00:00
04013,Maricopa,Arizona,13,2022-05-03 23:15:00
04013,Maricopa,Arizona,5,2022-05-03 23:30:00
04013,Maricopa,Arizona,5,2022-05-03 23:45:00
04013,Maricopa,Arizona,5,2022-05-04 00:00:00
04013,Maricopa,Arizona,3,2022-05-04 00:15:00
04013,Maricopa,Arizona,3,2022-05-04 00:30:00
04013,Maricopa,Arizona,3,2022-05-04 00:45:00
04013,Maricopa,Arizona,3,2022-05-04 01:00:00
04013,Maricopa,Arizona,3,2022-05-04 01:15:00
04013,Maricopa,Arizona,3,2022-05-04 01:30:00
04013,Maricopa,Arizona,74,2022-05-04 01:45:00
04013,Maricopa,Arizona,74,2022-05-04 02:00:00
04013,Maricopa,Arizona,74,2022-05-04 02:15:00
04013,Maricopa,Arizona,25,2022-05-04 02:30:00
04013,Maricopa,Arizona,26,2022-05-04 02:45:00
04013,Maricopa,Arizona,31,2022-05-04 03:00:00
04013,Maricopa,Arizona,2,2022-05-04 03:30:00
04013,Maricopa,Arizona,2,2022-05-04 03:45:00
04013,Maricopa,Arizona,53,2022-05-04 05:15:00
04013,Maricopa,Arizona,53,2022-05-04 05:30:00
04013,Maricopa,Arizona,53,2022-05-04 05:45:00
04013,Maricopa,Arizona,53,2022-05-04 06:00:00
04013,Maricopa,Arizona,63,2022-05-04 06:15:00
04013,Maricopa,Arizona,64,2022-05-04 06:30:00
04013,Maricopa,Arizona,64,2022-05-04 06:45:00
04013,Maricopa,Arizona,54,2022-05-04 07:00:00
04013,Maricopa,Arizona,53,2022-05-04 07:15:00
04013,Maricopa,Arizona,53,2022-05-04 07:30:00
04013,Maricopa,Arizona,53,2022-05-04 07:45:00
04013,Maricopa,Arizona,53,2022-05-04 08:00:00
04013,Maricopa,Arizona,53,2022-05-04 08:15:00
04013,Maricopa,Arizona,53,2022-05-04 08:30:00
04013,Maricopa,Arizona,1745,2022-05-04 09:15:00
04013,Maricopa,Arizona,1745,2022-05-04 09:30:00
04013,Maricopa,Arizona,1745,2022-05-04 09:45:00
04013,Maricopa,Arizona,1453,2022-05-04 10:00:00
04013,Maricopa,Arizona,1453,2022-05-04 10:15:00
04013,Maricopa,Arizona,1003,2022-05-04 10:30:00
04013,Maricopa,Arizona,77,2022-05-04 11:00:00
04013,Maricopa,Arizona,77,2022-05-04 11:15:00
04013,Maricopa,Arizona,77,2022-05-04 11:30:00
04013,Maricopa,Arizona,77,2022-05-04 11:45:00
04013,Maricopa,Arizona,77,2022-05-04 12:00:00
04013,Maricopa,Arizona,25,2022-05-04 14:45:00
04013,Maricopa,Arizona,25,2022-05-04 15:00:00
04013,Maricopa,Arizona,106,2022-05-04 15:15:00
04013,Maricopa,Arizona,153,2022-05-04 15:30:00
04013,Maricopa,Arizona,136,2022-05-04 15:45:00
04013,Maricopa,Arizona,260,2022-05-04 16:00:00
04013,Maricopa,Arizona,902,2022-05-04 16:15:00
04013,Maricopa,Arizona,239,2022-05-04 16:30:00
04013,Maricopa,Arizona,245,2022-05-04 16:45:00
04013,Maricopa,Arizona,237,2022-05-04 17:00:00
04013,Maricopa,Arizona,237,2022-05-04 17:15:00
04013,Maricopa,Arizona,174,2022-05-04 17:30:00
04013,Maricopa,Arizona,168,2022-05-04 17:45:00
04013,Maricopa,Arizona,199,2022-05-04 18:00:00
04013,Maricopa,Arizona,171,2022-05-04 18:15:00
04013,Maricopa,Arizona,176,2022-05-04 18:30:00
04013,Maricopa,Arizona,117,2022-05-04 18:45:00
04013,Maricopa,Arizona,90,2022-05-04 19:00:00
04013,Maricopa,Arizona,79,2022-05-04 19:15:00
04013,Maricopa,Arizona,98,2022-05-04 19:30:00
04013,Maricopa,Arizona,43,2022-05-04 19:45:00
04013,Maricopa,Arizona,70,2022-05-04 20:00:00
04013,Maricopa,Arizona,45,2022-05-04 20:15:00
04013,Maricopa,Arizona,45,2022-05-04 20:30:00
04013,Maricopa,Arizona,45,2022-05-04 20:45:00
04013,Maricopa,Arizona,58,2022-05-04 21:00:00
04013,Maricopa,Arizona,58,2022-05-04 21:15:00
04013,Maricopa,Arizona,33,2022-05-04 21:30:00
04013,Maricopa,Arizona,40,2022-05-04 21:45:00
04013,Maricopa,Arizona,32,2022-05-04 22:00:00
04013,Maricopa,Arizona,20,2022-05-04 22:15:00
04013,Maricopa,Arizona,20,2022-05-04 22:30:00
04013,Maricopa,Arizona,300,2022-05-04 22:45:00
04013,Maricopa,Arizona,73,2022-05-04 23:00:00
04013,Maricopa,Arizona,77,2022-05-04 23:15:00
04013,Maricopa,Arizona,77,2022-05-04 23:30:00
04013,Maricopa,Arizona,73,2022-05-04 23:45:00
04013,Maricopa,Arizona,59,2022-05-05 00:00:00
04013,Maricopa,Arizona,59,2022-05-05 00:15:00
04013,Maricopa,Arizona,54,2022-05-05 00:30:00
04013,Maricopa,Arizona,25,2022-05-05 00:45:00
04013,Maricopa,Arizona,25,2022-05-05 01:00:00
04013,Maricopa,Arizona,30,2022-05-05 01:15:00
04013,Maricopa,Arizona,43,2022-05-05 01:30:00
04013,Maricopa,Arizona,43,2022-05-05 01:45:00
04013,Maricopa,Arizona,43,2022-05-05 02:00:00
04013,Maricopa,Arizona,37,2022-05-05 02:15:00
04013,Maricopa,Arizona,37,2022-05-05 02:30:00
04013,Maricopa,Arizona,114,2022-05-05 02:45:00
04013,Maricopa,Arizona,114,2022-05-05 03:00:00
04013,Maricopa,Arizona,147,2022-05-05 03:15:00
04013,Maricopa,Arizona,147,2022-05-05 03:30:00
04013,Maricopa,Arizona,147,2022-05-05 03:45:00
04013,Maricopa,Arizona,147,2022-05-05 04:00:00
04013,Maricopa,Arizona,147,2022-05-05 04:15:00
04013,Maricopa,Arizona,97,2022-05-05 04:30:00
04013,Maricopa,Arizona,97,2022-05-05 04:45:00
04013,Maricopa,Arizona,97,2022-05-05 05:00:00
04013,Maricopa,Arizona,97,2022-05-05 05:15:00
04013,Maricopa,Arizona,97,2022-05-05 05:30:00
04013,Maricopa,Arizona,97,2022-05-05 05:45:00
04013,Maricopa,Arizona,97,2022-05-05 06:00:00
04013,Maricopa,Arizona,97,2022-05-05 06:15:00
04013,Maricopa,Arizona,97,2022-05-05 06:30:00
04013,Maricopa,Arizona,82,2022-05-05 06:45:00
04013,Maricopa,Arizona,82,2022-05-05 07:00:00
04013,Maricopa,Arizona,82,2022-05-05 07:15:00
04013,Maricopa,Arizona,5,2022-05-05 07:30:00
04013,Maricopa,Arizona,5,2022-05-05 07:45:00
04013,Maricopa,Arizona,34,2022-05-05 08:00:00
04013,Maricopa,Arizona,34,2022-05-05 08:15:00
04013,Maricopa,Arizona,29,2022-05-05 08:30:00
04013,Maricopa,Arizona,29,2022-05-05 08:45:00
04013,Maricopa,Arizona,29,2022-05-05 09:00:00
04013,Maricopa,Arizona,29,2022-05-05 09:15:00
04013,Maricopa,Arizona,29,2022-05-05 09:30:00
04013,Maricopa,Arizona,29,2022-05-05 09:45:00
04013,Maricopa,Arizona,29,2022-05-05 10:00:00
04013,Maricopa,Arizona,29,2022-05-05 10:15:00
04013,Maricopa,Arizona,29,2022-05-05 10:30:00
04013,Maricopa,Arizona,29,2022-05-05 10:45:00
04013,Maricopa,Arizona,29,2022-05-05 11:00:00
04013,Maricopa,Arizona,29,2022-05-05 11:15:00
04013,Maricopa,Arizona,29,2022-05-05 11:30:00
04013,Maricopa,Arizona,29,2022-05-05 11:45:00
04013,Maricopa,Arizona,29,2022-05-05 12:00:00
04013,Maricopa,Arizona,51,2022-05-05 12:15:00
04013,Maricopa,Arizona,51,2022-05-05 12:30:00
04013,Maricopa,Arizona,51,2022-05-05 12:45:00
04013,Maricopa,Arizona,51,2022-05-05 13:00:00
04013,Maricopa,Arizona,51,2022-05-05 13:15:00
04013,Maricopa,Arizona,29,2022-05-05 13:30:00
04013,Maricopa,Arizona,29,2022-05-05 13:45:00
04013,Maricopa,Arizona,30,2022-05-05 14:00:00
04013,Maricopa,Arizona,32,2022-05-05 14:15:00
04013,Maricopa,Arizona,32,2022-05-05 14:30:00
04013,Maricopa,Arizona,32,2022-05-05 14:45:00
04013,Maricopa,Arizona,32,2022-05-05 15:00:00
04013,Maricopa,Arizona,32,2022-05-05 15:15:00
04013,Maricopa,Arizona,31,2022-05-05 15:30:00
04013,Maricopa,Arizona,86,2022-05-05 15:45:00
04013,Maricopa,Arizona,99,2022-05-05 16:00:00
04013,Maricopa,Arizona,139,2022-05-05 16:15:00
04013,Maricopa,Arizona,156,2022-05-05 16:30:00
04013,Maricopa,Arizona,155,2022-05-05 16:45:00
04013,Maricopa,Arizona,66,2022-05-05 17:00:00
04013,Maricopa,Arizona,86,2022-05-05 17:15:00
04013,Maricopa,Arizona,307,2022-05-05 17:30:00
04013,Maricopa,Arizona,305,2022-05-05 17:45:00
04013,Maricopa,Arizona,290,2022-05-05 18:00:00
04013,Maricopa,Arizona,295,2022-05-05 18:15:00
04013,Maricopa,Arizona,108,2022-05-05 18:30:00
04013,Maricopa,Arizona,113,2022-05-05 18:45:00
04013,Maricopa,Arizona,114,2022-05-05 19:00:00
04013,Maricopa,Arizona,138,2022-05-05 19:15:00
04013,Maricopa,Arizona,127,2022-05-05 19:30:00
04013,Maricopa,Arizona,93,2022-05-05 19:45:00
04013,Maricopa,Arizona,93,2022-05-05 20:00:00
04013,Maricopa,Arizona,51,2022-05-05 20:15:00
04013,Maricopa,Arizona,41,2022-05-05 20:30:00
04013,Maricopa,Arizona,52,2022-05-05 20:45:00
04013,Maricopa,Arizona,153,2022-05-05 21:00:00
04013,Maricopa,Arizona,145,2022-05-05 21:15:00
04013,Maricopa,Arizona,134,2022-05-05 21:30:00
04013,Maricopa,Arizona,139,2022-05-05 21:45:00
04013,Maricopa,Arizona,139,2022-05-05 22:00:00
04013,Maricopa,Arizona,37,2022-05-05 22:15:00
04013,Maricopa,Arizona,32,2022-05-05 22:30:00
04013,Maricopa,Arizona,27,2022-05-05 22:45:00
04013,Maricopa,Arizona,33,2022-05-05 23:00:00
04013,Maricopa,Arizona,6,2022-05-05 23:15:00
04013,Maricopa,Arizona,6,2022-05-05 23:30:00
04013,Maricopa,Arizona,18,2022-05-05 23:45:00
04013,Maricopa,Arizona,18,2022-05-06 00:00:00
04013,Maricopa,Arizona,18,2022-05-06 00:15:00
04013,Maricopa,Arizona,18,2022-05-06 00:30:00
04013,Maricopa,Arizona,18,2022-05-06 00:45:00
04013,Maricopa,Arizona,20,2022-05-06 01:00:00
04013,Maricopa,Arizona,8,2022-05-06 01:15:00
04013,Maricopa,Arizona,6,2022-05-06 01:30:00
04013,Maricopa,Arizona,6,2022-05-06 01:45:00
04013,Maricopa,Arizona,48,2022-05-06 04:00:00
04013,Maricopa,Arizona,48,2022-05-06 04:15:00
04013,Maricopa,Arizona,48,2022-05-06 04:30:00
04013,Maricopa,Arizona,48,2022-05-06 04:45:00
04013,Maricopa,Arizona,48,2022-05-06 05:00:00
04013,Maricopa,Arizona,48,2022-05-06 05:15:00
04013,Maricopa,Arizona,250,2022-05-06 05:45:00
04013,Maricopa,Arizona,250,2022-05-06 06:00:00
04013,Maricopa,Arizona,250,2022-05-06 06:15:00
04013,Maricopa,Arizona,250,2022-05-06 06:30:00
04013,Maricopa,Arizona,266,2022-05-06 06:45:00
04013,Maricopa,Arizona,2400,2022-05-06 07:00:00
04013,Maricopa,Arizona,2400,2022-05-06 07:15:00
04013,Maricopa,Arizona,266,2022-05-06 07:30:00
04013,Maricopa,Arizona,16,2022-05-06 07:45:00
04013,Maricopa,Arizona,16,2022-05-06 08:00:00
04013,Maricopa,Arizona,23,2022-05-06 10:15:00
04013,Maricopa,Arizona,1845,2022-05-06 10:30:00
04013,Maricopa,Arizona,1845,2022-05-06 10:45:00
04013,Maricopa,Arizona,1845,2022-05-06 11:00:00
04013,Maricopa,Arizona,1106,2022-05-06 11:15:00
04013,Maricopa,Arizona,1106,2022-05-06 11:30:00
04013,Maricopa,Arizona,23,2022-05-06 11:45:00
04013,Maricopa,Arizona,27,2022-05-06 13:30:00
04013,Maricopa,Arizona,27,2022-05-06 13:45:00
04013,Maricopa,Arizona,27,2022-05-06 14:00:00
04013,Maricopa,Arizona,1419,2022-05-06 14:15:00
04013,Maricopa,Arizona,1426,2022-05-06 14:30:00
04013,Maricopa,Arizona,1419,2022-05-06 14:45:00
04013,Maricopa,Arizona,1439,2022-05-06 15:00:00
04013,Maricopa,Arizona,1484,2022-05-06 15:15:00
04013,Maricopa,Arizona,1489,2022-05-06 15:30:00
04013,Maricopa,Arizona,105,2022-05-06 15:45:00
04013,Maricopa,Arizona,109,2022-05-06 16:00:00
04013,Maricopa,Arizona,109,2022-05-06 16:15:00
04013,Maricopa,Arizona,112,2022-05-06 16:30:00
04013,Maricopa,Arizona,111,2022-05-06 16:45:00
04013,Maricopa,Arizona,111,2022-05-06 17:00:00
04013,Maricopa,Arizona,101,2022-05-06 17:15:00
04013,Maricopa,Arizona,105,2022-05-06 17:30:00
04013,Maricopa,Arizona,97,2022-05-06 17:45:00
04013,Maricopa,Arizona,659,2022-05-06 18:00:00
04013,Maricopa,Arizona,343,2022-05-06 18:15:00
04013,Maricopa,Arizona,311,2022-05-06 18:30:00
04013,Maricopa,Arizona,291,2022-05-06 18:45:00
04013,Maricopa,Arizona,197,2022-05-06 19:00:00
04013,Maricopa,Arizona,178,2022-05-06 19:15:00
04013,Maricopa,Arizona,146,2022-05-06 19:30:00
04013,Maricopa,Arizona,141,2022-05-06 19:45:00
04013,Maricopa,Arizona,141,2022-05-06 20:00:00
04013,Maricopa,Arizona,135,2022-05-06 20:15:00
04013,Maricopa,Arizona,109,2022-05-06 20:30:00
04013,Maricopa,Arizona,182,2022-05-06 21:15:00
04013,Maricopa,Arizona,1425,2022-05-06 21:30:00
04013,Maricopa,Arizona,1422,2022-05-06 21:45:00
04013,Maricopa,Arizona,1422,2022-05-06 22:00:00
04013,Maricopa,Arizona,1414,2022-05-06 22:15:00
04013,Maricopa,Arizona,1414,2022-05-06 22:30:00
04013,Maricopa,Arizona,1243,2022-05-06 22:45:00
04013,Maricopa,Arizona,1243,2022-05-06 23:00:00
04013,Maricopa,Arizona,30,2022-05-07 00:45:00
04013,Maricopa,Arizona,30,2022-05-07 01:00:00
04013,Maricopa,Arizona,30,2022-05-07 01:15:00
04013,Maricopa,Arizona,77,2022-05-07 01:30:00
04013,Maricopa,Arizona,110,2022-05-07 01:45:00
04013,Maricopa,Arizona,86,2022-05-07 02:00:00
04013,Maricopa,Arizona,53,2022-05-07 02:15:00
04013,Maricopa,Arizona,28,2022-05-07 02:30:00
04013,Maricopa,Arizona,33,2022-05-07 02:45:00
04013,Maricopa,Arizona,23,2022-05-07 03:00:00
04013,Maricopa,Arizona,23,2022-05-07 03:15:00
04013,Maricopa,Arizona,89,2022-05-07 03:30:00
04013,Maricopa,Arizona,89,2022-05-07 03:45:00
04013,Maricopa,Arizona,89,2022-05-07 04:00:00
04013,Maricopa,Arizona,115,2022-05-07 04:15:00
04013,Maricopa,Arizona,49,2022-05-07 04:30:00
04013,Maricopa,Arizona,49,2022-05-07 04:45:00
04013,Maricopa,Arizona,37,2022-05-07 05:00:00
04013,Maricopa,Arizona,5,2022-05-07 05:15:00
04013,Maricopa,Arizona,5,2022-05-07 05:30:00
04013,Maricopa,Arizona,5,2022-05-07 05:45:00
04013,Maricopa,Arizona,188,2022-05-07 06:00:00
04013,Maricopa,Arizona,188,2022-05-07 06:15:00
04013,Maricopa,Arizona,5,2022-05-07 06:30:00
04013,Maricopa,Arizona,122,2022-05-07 07:00:00
04013,Maricopa,Arizona,1,2022-05-07 07:15:00
04013,Maricopa,Arizona,28,2022-05-07 07:30:00
04013,Maricopa,Arizona,37,2022-05-07 07:45:00
04013,Maricopa,Arizona,37,2022-05-07 08:00:00
04013,Maricopa,Arizona,37,2022-05-07 08:15:00
04013,Maricopa,Arizona,37,2022-05-07 08:30:00
04013,Maricopa,Arizona,37,2022-05-07 08:45:00
04013,Maricopa,Arizona,44,2022-05-07 09:00:00
04013,Maricopa,Arizona,27,2022-05-07 09:15:00
04013,Maricopa,Arizona,27,2022-05-07 09:30:00
04013,Maricopa,Arizona,27,2022-05-07 09:45:00
04013,Maricopa,Arizona,27,2022-05-07 10:00:00
04013,Maricopa,Arizona,27,2022-05-07 10:15:00
04013,Maricopa,Arizona,74,2022-05-07 10:30:00
04013,Maricopa,Arizona,74,2022-05-07 10:45:00
04013,Maricopa,Arizona,74,2022-05-07 11:00:00
04013,Maricopa,Arizona,74,2022-05-07 11:15:00
04013,Maricopa,Arizona,74,2022-05-07 11:30:00
04013,Maricopa,Arizona,74,2022-05-07 11:45:00
04013,Maricopa,Arizona,74,2022-05-07 12:00:00
04013,Maricopa,Arizona,74,2022-05-07 12:15:00
04013,Maricopa,Arizona,74,2022-05-07 12:30:00
04013,Maricopa,Arizona,79,2022-05-07 12:45:00
04013,Maricopa,Arizona,25,2022-05-07 13:00:00
04013,Maricopa,Arizona,25,2022-05-07 13:15:00
04013,Maricopa,Arizona,25,2022-05-07 13:30:00
04013,Maricopa,Arizona,25,2022-05-07 13:45:00
04013,Maricopa,Arizona,25,2022-05-07 14:00:00
04013,Maricopa,Arizona,24,2022-05-07 14:15:00
04013,Maricopa,Arizona,24,2022-05-07 14:30:00
04013,Maricopa,Arizona,43,2022-05-07 14:45:00
04013,Maricopa,Arizona,43,2022-05-07 15:00:00
04013,Maricopa,Arizona,43,2022-05-07 15:15:00
04013,Maricopa,Arizona,33,2022-05-07 15:30:00
04013,Maricopa,Arizona,34,2022-05-07 15:45:00
04013,Maricopa,Arizona,15,2022-05-07 16:00:00
04013,Maricopa,Arizona,6,2022-05-07 16:15:00
04013,Maricopa,Arizona,1,2022-05-07 16:30:00
04013,Maricopa,Arizona,1,2022-05-07 16:45:00
04013,Maricopa,Arizona,1,2022-05-07 17:00:00
04013,Maricopa,Arizona,1,2022-05-07 17:15:00
04013,Maricopa,Arizona,26,2022-05-07 17:30:00
04013,Maricopa,Arizona,26,2022-05-07 17:45:00
04013,Maricopa,Arizona,26,2022-05-07 18:00:00
04013,Maricopa,Arizona,26,2022-05-07 18:15:00
04013,Maricopa,Arizona,45,2022-05-07 18:30:00
